,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
0,small_airport,Ameis Airstrip,48.657837,16.540234,,AT,,
1,small_airport,Sport airfield Ciljuge,44.438152313232,18.685613632202,725.0,BA,LQCG,
2,small_airport,Sportski Aerodrom Zalužani,44.8482,17.222826,,BA,LQBZ,
3,small_airport,Brod Airstrip,44.846235,18.761888,337.0,BA,,
4,small_airport,Trustikovo Airstrip,42.414635,27.294455,40.0,BG,,
5,small_airport,Zagortsi Airfield,42.403419,27.070246,368.0,BG,,
6,small_airport,Svishtov Airfield,43.618179,25.283663,60.0,BG,,
7,small_airport,Selanovtsi Airfield,43.655277,24.010071,535.0,BG,,
8,small_airport,Voysil Airfield,42.21756,24.639126,601.0,BG,,
9,small_airport,Dve Mogili Airfield,43.606655,25.890982,837.0,BG,LBDM,
10,small_airport,Trastenik Airfield,43.665955,25.866686,450.0,BG,,
11,small_airport,Raikova Mogila Airfield,41.815411,26.304062,690.0,BG,,
12,small_airport,Ostrovo,43.6938742,26.5799644,,BG,,
13,small_airport,Krivnya Agricultural Airfield,43.66307,26.422251,984.0,BG,,
14,small_airport,Belchinski Bani Airstrip,42.37488,23.39322,,BG,,
15,small_airport,Gabrovo Airstrip,42.9482,25.35998,,BG,,
16,small_airport,Blagoevo Airfield,43.455488,26.431655,1185.0,BG,,
17,small_airport,Staro Selishte,43.6502778,26.7541667,,BG,,
18,small_airport,Bozhurishte,42.7533821,23.2028015,,BG,,
19,small_airport,Draganovtsi Airfield,42.943042,25.169528,,BG,LBDR,
20,small_airport,Breznik,42.6933052,22.8965594,699.0,BG,LBBR,
21,small_airport,Slivnitsa,42.8441447,23.0144436,,BG,,
22,small_airport,Veren Airfield,42.3326251,25.1695166,,BG,,
23,small_airport,Orliak Airfield,43.6344188,27.3963294,,BG,,
24,small_airport,Suvorovo Airstrip,43.3587179,27.5827284,,BG,,
25,small_airport,Branichevo Airstrip,43.6657816,27.1007895,,BG,,
26,small_airport,Air Belozem,42.216975,25.064943,,BG,,
27,small_airport,Selskostopansko Airstrip,42.544095,26.673452,837.0,BG,,
28,small_airport,Selskostopansko Airstrip,43.236482,27.045656,400.0,BG,,
29,small_airport,Nikola Kozlevo Airstrip,43.5533648,27.2228242,,BG,,
30,small_airport,Yunatsite Airstrip,42.232673,24.245056,766.0,BG,,
31,small_airport,Mogilishte Airstrip,43.4915599,28.3519964,,BG,,
32,small_airport,Dzhulyunitsa Airstrip,43.5852521,25.6144416,,BG,,
33,small_airport,Rakovski Airstrip,42.293513,24.947311,,BG,,
34,small_airport,Pishtigovo Airstrip,42.2307252,24.4383034,,BG,,
35,small_airport,Koynare Airstrip,43.3710549,24.1304424,,BG,,
36,small_airport,Ovchepoltsi Airstrip,42.3227836,24.4194897,,BG,,
37,small_airport,Staroseltsi,43.531511,24.2967868,,BG,,
38,small_airport,Shumen Airfield,43.287027,26.942278,761.0,BG,,
39,small_airport,Karamanite Airstrip,43.4945283,27.4480307,,BG,,
40,small_airport,Lozen Airstrip,43.3017942,25.8624229,,BG,,
41,small_airport,Dragoman Airstrip,42.9335588,22.978856,,BG,,
42,small_airport,Slavovitsa Airstrip,43.58114,24.447395,,BG,,
43,small_airport,Panicharevo Airstrip,42.2765321,22.990845,,BG,,
44,small_airport,Doyrentsi,43.250388,24.838526,,BG,,
45,small_airport,Knezha Airstrip,43.5460038,24.0946856,,BG,,
46,small_airport,Brenitsa Airstrip,43.4415329,24.1403714,,BG,,
47,small_airport,Gradishte Airstrip,43.3339849,26.8542546,,BG,,
48,small_airport,Borovan Airstrip,43.426891,23.77037,,BG,,
49,small_airport,Tervel Airstrip,43.7178529,27.4395281,,BG,,
50,small_airport,Aytos Airstrip,42.6774939,27.2549498,,BG,,
51,small_airport,Lozarevo Airstrip,42.757368,26.900321,,BG,,
52,small_airport,Bedzhene Airstrip,43.447649,27.276678,,BG,,
53,small_airport,Krivodol Airstrip,43.37472,23.51036,,BG,,
54,small_airport,Medovnitsa Airstrip,43.647875,22.797256,,BG,,
55,small_airport,Slatina Airstrip,43.271956,24.739418,,BG,,
56,small_airport,Shtraklevo Airstrip,43.727328,26.050494,,BG,,
57,small_airport,Tsar-Kaloyan Airfield,43.6058,26.287,974.0,BG,,
58,small_airport,Vetrino Airstrip,43.31172,27.41527,689.0,BG,,
59,small_airport,Malevo Airport,41.871799469,25.6047992706,600.0,BG,,HKV
60,medium_airport,Bezmer Air Base,42.4548988342,26.3521995544,509.0,BG,LBIA,JAM
61,small_airport,Arngerðareyri Airport,65.90470123291016,-22.363300323486328,20.0,IS,BIAE,
62,small_airport,Álftaver Airport,63.540000915527344,-18.44939994812012,160.0,IS,BIAL,
63,medium_airport,Akureyri Airport,65.66000366210938,-18.07270050048828,6.0,IS,BIAR,AEY
64,small_airport,Bakki Airport,63.55609893798828,-20.137500762939453,45.0,IS,BIBA,
65,small_airport,Bildudalur Airport,65.64129638671875,-23.546199798583984,18.0,IS,BIBD,BIU
66,small_airport,Borgarfjörður eystri Airport,65.51640319824219,-13.80500030517578,80.0,IS,BIBF,BGJ
67,small_airport,Baeir Airport,66.0999984741211,-22.566999435424805,60.0,IS,BIBI,
68,small_airport,Bakkafjörður Airport,66.02189636230469,-14.824399948120115,14.0,IS,BIBK,BJD
69,small_airport,Hjaltabakki Airport,65.6449966430664,-20.287500381469727,131.0,IS,BIBL,BLO
70,small_airport,Búðardalur Airport,65.07530212402344,-21.80030059814453,131.0,IS,BIBR,BQD
71,small_airport,Breiðdalsvík Airport,64.790037,-14.043927,8.0,IS,BIBV,BXV
72,small_airport,Dagverðará Airport,64.74500274658203,-23.72719955444336,130.0,IS,BIDA,
73,small_airport,Djúpivogur Airport,64.642372,-14.277297,9.0,IS,BIDV,DJU
74,medium_airport,Egilsstaðir Airport,65.2833023071289,-14.401399612426758,76.0,IS,BIEG,EGS
75,small_airport,Einholtsmelar Airport,64.25,-20.299999237060547,361.0,IS,BIEH,
76,small_airport,Fáskrúðsfjörður Airport,64.931456,-14.047957,15.0,IS,BIFF,FAS
77,small_airport,Flúðir Airport,64.1427993774414,-20.32609939575196,270.0,IS,BIFL,
78,small_airport,Fagurhólsmýri Airport,63.874698638916016,-16.64109992980957,56.0,IS,BIFM,FAG
79,small_airport,Forsæti Airport,63.849885,-20.717171,32.0,IS,BIFZ,
80,small_airport,Geysir Airport,64.31079864501953,-20.27059936523437,350.0,IS,BIGE,
81,small_airport,Grundarfjörður Airport,64.99140167236328,-23.22470092773437,17.0,IS,BIGF,GUU
82,small_airport,Gunnarsholt Airport,63.85329818725586,-20.262800216674805,200.0,IS,BIGH,
83,small_airport,Gjögur Airport,65.99530029296875,-21.32690048217773,83.0,IS,BIGJ,GJR
84,small_airport,Grímsey Airport,66.5458,-18.0173,66.0,IS,BIGR,GRY
85,small_airport,Grímsstaðir Airport,65.63249969482422,-16.148300170898438,1279.0,IS,BIGS,
86,small_airport,Herðubreiðarlindir Airport,65.1885986328125,-16.194700241088867,1500.0,IS,BIHE,
87,small_airport,Hveravellir Airport,64.88610076904297,-19.49250030517578,2000.0,IS,BIHI,
88,small_airport,Hólmavík Airport,65.70469665527344,-21.696399688720703,90.0,IS,BIHK,HVK
89,small_airport,Hella Airport,63.83580017089844,-20.377500534057617,66.0,IS,BIHL,
90,medium_airport,Hornafjörður Airport,64.295601,-15.2272,24.0,IS,BIHN,HFN
91,small_airport,Hvolsvöllur Airport,63.75389862060547,-20.244199752807617,109.0,IS,BIHR,
92,small_airport,Hrafnseyri Airport,65.75,-23.46699905395508,30.0,IS,BIHS,
93,small_airport,Holt Airport,66.0141804294,-23.4416913986,10.0,IS,BIHT,FLI
94,medium_airport,Húsavík Airport,65.952301,-17.426001,48.0,IS,BIHU,HZK
95,small_airport,Krókstaðarmelar Airport,65.26640319824219,-20.846900939941406,164.0,IS,BIHV,HVM
96,small_airport,Hrauneyjarfoss Airport,64.19999694824219,-19.28330039978028,1200.0,IS,BIHX,
97,small_airport,Hrísey Airport,65.989204,-18.394117,15.0,IS,BIHY,
98,small_airport,Húsafell Airport,64.69969940185547,-20.88360023498535,380.0,IS,BIHZ,
99,small_airport,Ingjaldssanður Airport,66.05000305175781,-23.69610023498535,70.0,IS,BIID,HLO
100,medium_airport,Ísafjörður Airport,66.05809783935547,-23.135299682617188,8.0,IS,BIIS,IFJ
101,small_airport,Kaldármelar Airport,64.77890014648438,-22.25690078735352,160.0,IS,BIKA,
102,small_airport,Kerlingafjöll Airport,64.70500183105469,-19.410600662231445,2100.0,IS,BIKE,
103,large_airport,Keflavik International Airport,63.985001,-22.6056,171.0,IS,BIKF,KEF
104,small_airport,Kroksfjard-Arnes Airport,65.46700286865234,-21.950000762939453,49.0,IS,BIKJ,
105,small_airport,Kirkjubæjarklaustur Airport,63.792685,-18.004684,66.0,IS,BIKL,
106,small_airport,Kópasker Airport,66.31079864501953,-16.466699600219727,20.0,IS,BIKP,OPA
107,small_airport,Sauðárkrókur Airport,65.73169708249999,-19.5727996826,8.0,IS,BIKR,SAK
108,small_airport,Múlakot Airport,63.71419906616211,-19.879199981689453,272.0,IS,BIMK,
109,small_airport,Melgerðismelar Airport,65.4832992553711,-18.16670036315918,35.0,IS,BIMM,
110,small_airport,Melanes Airport,65.51699829101562,-22.39999961853028,148.0,IS,BIMN,
111,small_airport,Tungubakkar Airport,64.18109893798828,-21.707799911499023,5.0,IS,BIMS,
112,small_airport,Nýjidalur Airport,64.72059631347656,-18.066699981689453,2625.0,IS,BIND,
113,small_airport,Norðfjörður Airport,65.13189697265625,-13.746399879455566,13.0,IS,BINF,NOR
114,small_airport,Ólafsfjörður Airport,66.08329772949219,-18.66670036315918,32.0,IS,BIOF,OFJ
115,small_airport,Patreksfjörður Airport,65.555801,-23.965,11.0,IS,BIPA,PFJ
116,small_airport,Reykhólar Airport,65.45262908935547,-22.20611572265625,60.0,IS,BIRE,RHA
117,small_airport,Rif Airport,64.9113998413,-23.8230991364,18.0,IS,BIRF,OLI
118,small_airport,Raufarhöfn Airport,66.40640258789062,-15.918299674987791,39.0,IS,BIRG,RFN
119,medium_airport,Reykjavik Airport,64.1299972534,-21.9405994415,48.0,IS,BIRK,RKV
120,small_airport,Reykjahlíð Airport,65.65579986572266,-16.918100357055664,1030.0,IS,BIRL,MVA
121,small_airport,Reykjanes Airport,65.91419982910156,-22.42140007019043,10.0,IS,BIRS,
122,small_airport,Sandá Airport,65.1343994140625,-19.66309928894043,1580.0,IS,BISA,
123,small_airport,Selfoss Airport,63.92919921875,-21.03779983520508,45.0,IS,BISF,
124,small_airport,Steinasandur Airport,64.16699981689453,-15.899999618530272,30.0,IS,BISG,
125,small_airport,Stora-Holt Airport,65.4000015258789,-21.933000564575195,100.0,IS,BISH,
126,medium_airport,Siglufjörður Airport,66.137847,-18.908157,10.0,IS,BISI,SIJ
127,small_airport,Skógasandur Airport,63.5172004699707,-19.489200592041016,130.0,IS,BISK,
128,small_airport,Svínafell Airport,64.384723,-15.371935,60.0,IS,BISN,
129,small_airport,Sprengisandur Airport,64.6541976928711,-18.49690055847168,2050.0,IS,BISP,
130,small_airport,Stórikroppur Airport,64.6343994140625,-21.487499237060547,165.0,IS,BISR,
131,small_airport,Sandskeið Airport,64.06079864501953,-21.57469940185547,600.0,IS,BISS,
132,small_airport,Stykkishólmur Airport,65.05809783935547,-22.7942008972168,42.0,IS,BIST,SYK
133,small_airport,Skálavatn Airport,64.11579895019531,-18.78330039978028,2000.0,IS,BISV,
134,small_airport,Þingeyri Airport,65.87030029296875,-23.559999465942383,65.0,IS,BITE,TEY
135,small_airport,Þórsmörk Airport,63.68999862670898,-19.563100814819336,600.0,IS,BITM,
136,small_airport,Þórshöfn Airport,66.218498,-15.3356,65.0,IS,BITN,THO
137,small_airport,Thorisos Airport,64.3499984741211,-18.850000381469727,1840.0,IS,BITO,
138,small_airport,Vatnsnes Airport,64.03309631347656,-20.651100158691406,,IS,BIVA,
139,small_airport,Varmahlid Airport,65.55694580078125,-19.428056716918945,27.0,IS,BIVH,
140,small_airport,Vík Airport,63.42169952392578,-18.8882999420166,100.0,IS,BIVI,
141,medium_airport,Vestmannaeyjar Airport,63.42430114746094,-20.27890014648437,326.0,IS,BIVM,VEY
142,small_airport,Vopnafjörður Airport,65.72059631347656,-14.850600242614746,16.0,IS,BIVO,VPN
143,large_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789.0,XK,BKPR,PRN
144,medium_airport,Balbasovo Air Base,54.439999,30.2967,620.0,BY,UMIO,
145,medium_airport,Bobrovichi Air Base,52.27830123901367,29.36000061035156,440.0,BY,,
146,small_airport,Borovtsy Air Base,55.6082992554,28.6783008575,456.0,BY,,
147,medium_airport,Osovtsy Air Base,52.5569992065,24.8840007782,,BY,UMMO,
148,small_airport,Bel Airfield,53.779817,31.66495,,BY,,
149,small_airport,Lida Air Base,53.877,25.377,,BY,UMDD,
150,small_airport,Aerodrom Belz,50.3771921,23.9648804,,UA,,
151,small_airport,Aerodrom Kukoviatsino,55.160995,29.974589,,BY,UMNI,
152,small_airport,Mozyr,51.9858414,29.157581,,BY,,
153,small_airport,Lipki Air Base,53.913545,27.708775,,BY,UMMI,
154,small_airport,Aerodrom Ozerki,55.144536,26.829358,,BY,UMMK,
155,small_airport,Gorki,54.30052,30.948463,,BY,,
156,small_airport,Dzerzhinsky Highway Strip,53.68874,27.339573,690.0,BY,,
157,small_airport,Bobruisk Aeroclub,53.21033,29.129039,500.0,BY,UMNS,
158,small_airport,Karolin Airfield,53.634045,23.737307,,BY,,
159,small_airport,Voigovka Airfield,53.621279,27.550494,594.0,BY,,
160,small_airport,Kisyali Airfield,54.028259,26.924768,,BY,,
161,small_airport,Vidzy Airstrip,55.37879,26.626022,466.0,BY,,
162,small_airport,Kliepačy Airstrip,52.7040425,24.3782919,,BY,,
163,small_airport,Suklina Airstrip,55.2516188,27.9213048,,BY,,
164,small_airport,Mazalovo Airstrip,53.973285,31.58801,630.0,BY,,
165,small_airport,Pribytki Air Base,52.30500030517578,31.163299560546875,456.0,BY,,
166,small_airport,Luninets Air Base,52.275002,26.775,472.0,BY,UMNL,
167,small_airport,Cark airfield,54.163753,-2.962299,20.0,GB,,
168,small_airport,Altiport de Croix de Coeur,46.12338,7.23425,,CH,,
169,small_airport,Altisurface du Glacier de Prasfleuri,46.064289,7.354317,,CH,,
170,small_airport,Altiport du Glacier de Tsanfleuron,46.3206526,7.2328797,,CH,,
171,small_airport,Borek,50.2108813,14.6574049,,CZ,,
172,small_airport,Zvole Western,49.4747722,16.2148815,,CZ,,
173,small_airport,Pěnčín,49.5682909,16.9991842,,CZ,,
174,small_airport,Bezdružice Airstrip,49.899713,12.964956,,CZ,,
175,small_airport,Letisko Veľká Ida,48.5992279,21.1598857,,SK,,
176,small_airport,Bynovec,50.826389,14.2675,,CZ,,
177,small_airport,Česká Lípa Ramŝ,50.641667,14.541389,,CZ,,
178,small_airport,Česká Třebová Airstrip,49.91,16.455278,,CZ,,
179,small_airport,Český Dub,50.678056,14.999722,,CZ,,
180,small_airport,Vodňany Airstrip,49.12821,14.17325,,CZ,,
181,small_airport,Částkovice private ULM,49.4093492,15.1436869,1926.0,CZ,,
182,small_airport,Private ULM Chabeřice,49.7475687,15.0642404,,CZ,,
183,small_airport,Studenec Ultralight,50.549584,15.535908,1804.0,CZ,,
184,small_airport,Teplice,50.620833,13.810556,1148.0,CZ,,
185,small_airport,Chotěšov UL,49.651667,13.189722,1181.0,CZ,,
186,small_airport,Kotvrdovice UL,49.364167,16.784167,1860.0,CZ,,
187,small_airport,Kramolín UL,48.915,14.726389,1650.0,CZ,,
188,small_airport,Jiřičky UL,49.552222,15.155556,1683.0,CZ,,
189,small_airport,Kaplice UL,48.718611,14.450556,2100.0,CZ,,
190,small_airport,Frymburk UL,48.698611,14.1975,2618.0,CZ,,
191,small_airport,Druzcov U Lípy UL,50.728056,14.924722,1509.0,CZ,,
192,small_airport,Stará voda,49.9971221,12.5773792,,CZ,,
193,small_airport,Vrátkov,50.039444,14.821667,1033.0,CZ,,
194,small_airport,BURANOS Aires UL,50.008611,14.039167,1247.0,CZ,,
195,small_airport,Bořitov UL,49.4361111,16.5941667,1247.0,CZ,,
196,small_airport,Miroslav Aircon UL,48.931667,16.339722,715.0,CZ,,
197,small_airport,Slušovice,49.2588889,17.8133333,,CZ,,
198,small_airport,Chřibská,50.8580556,14.4669444,,CZ,,
199,small_airport,Polepy,50.5213889,14.2716667,,CZ,,
200,small_airport,Říčany,49.9744444,14.6491667,,CZ,,
201,small_airport,Sázava,49.8877778,14.9394444,,CZ,,
202,small_airport,Třebíč,49.1983333,15.9030556,,CZ,,
203,small_airport,Borovník,49.3586111,16.2422222,,CZ,,
204,small_airport,Škudly,50.0219444,15.5205556,,CZ,,
205,small_airport,Dačice,49.07,15.4558333,,CZ,,
206,small_airport,Jehnědí,49.965,16.3097222,,CZ,,
207,small_airport,Kunětice,50.0683333,15.8125,,CZ,,
208,small_airport,Charvátce,50.4336111,13.8113889,,CZ,,
209,small_airport,Letovice,49.5466667,16.5986111,,CZ,,
210,small_airport,Lomnice nad Popelkou,50.54,15.3880556,,CZ,,
211,small_airport,Boršice,49.0513889,17.3675,,CZ,,
212,small_airport,Horní Počáply,50.4180556,14.3841667,,CZ,,
213,small_airport,Strážnice,48.8877778,17.2944444,614.0,CZ,,
214,small_airport,Boleradice,48.9619444,16.8316667,649.0,CZ,,
215,small_airport,Opava,49.9405556,17.9861111,850.0,CZ,,
216,small_airport,Doudleby,48.8851123,14.4862242,1542.0,CZ,,
217,small_airport,Hory,50.21695,12.77669,,CZ,,
218,small_airport,Dvorce,48.99913,14.72214,1509.0,CZ,,
219,small_airport,Ostrov,50.3366667,12.9697222,,CZ,,
220,small_airport,Bystřice,49.5227778,16.2322222,1942.0,CZ,,
221,small_airport,Choteč,50.4338889,15.5305556,1076.0,CZ,,
222,small_airport,Dětřichov Oáza,49.7291667,17.1180556,751.0,CZ,,
223,small_airport,Záhoří,49.466389,17.665278,1040.0,CZ,,
224,small_airport,Plešnice,49.7722222,13.1622222,1339.0,CZ,,
225,small_airport,Rohozec,49.9819444,15.3927778,679.0,CZ,,
226,small_airport,Sazomín Ultralight Field,49.5086111,15.9711111,1827.0,CZ,,
227,small_airport,Litoměřice,50.5265146,14.18616,492.0,CZ,,
228,small_airport,Bezno Airstrip,50.356925,14.8068316,,CZ,,
229,small_airport,Dušníky ULM,50.4127778,14.1980556,728.0,CZ,,
230,small_airport,Miroslav ULM,48.9313889,16.2986111,781.0,CZ,,
231,small_airport,Příchvoj Airstrip,50.4413502,15.2359791,,CZ,,
232,small_airport,Kralovice Airstrip,49.9850905,13.5288169,,CZ,,
233,small_airport,Katovice Airstrip,49.2683546,13.8007759,,CZ,,
234,small_airport,Kněžmost Airstrip,50.4786227,15.0055081,,CZ,,
235,small_airport,Dynín Airstrip,49.128341,14.633441,,CZ,,
236,small_airport,Zbudov Airstrip,50.1115322,16.5174506,,CZ,,
237,small_airport,Kozojedy Airstrip,50.3250052,15.3889036,,CZ,,
238,small_airport,Letiště Poličná / Juřinka,49.4763957,17.9254001,,CZ,,
239,small_airport,Letiště Ivančice u Brna,49.0953743,16.4805158,,CZ,,
240,small_airport,Kelč Airstrip,49.4577713,17.8201705,,CZ,,
241,small_airport,Chotěnov Airstrip,49.8241768,16.1947127,,CZ,,
242,small_airport,Štětí Airstrip,50.465,14.4061111,787.0,CZ,,
243,small_airport,Letiště Všeň,50.55596,15.09287,,CZ,,
244,small_airport,Letiště Kněžice u Jičína,50.262998,15.297407,,CZ,,
245,small_airport,Letiště Poděbrady,50.1844783,15.1663157,,CZ,,
246,small_airport,Letiště Opava - Kylešovice,49.8991666,17.9229588,,CZ,,
247,small_airport,Velké Pavlovice ULM,48.880556,16.825,,CZ,,
248,small_airport,Osičiny Airstrip,50.0158333,14.7722222,1280.0,CZ,,
249,small_airport,Libchava Airstrip,50.7031613,14.4992199,,CZ,,
250,small_airport,Želeč Airstrip,49.3305554,14.6588888,1513.0,CZ,,
251,small_airport,Bojkovice Airfield,49.0302777,17.8172221,,CZ,,
252,small_airport,Křinec Airstrip,50.2547002,15.1251079,646.0,CZ,,
253,small_airport,Nová Včelnice Airstrip,49.2672221,15.0777777,1765.0,CZ,,
254,small_airport,Litomyšl Airstrip,49.8744443,16.3352777,1258.0,CZ,,
255,small_airport,Strachotice Airstrip,48.806369,16.162371,695.0,CZ,,
256,small_airport,Radovesice Airfield,50.4088888,14.0838888,538.0,CZ,,
257,small_airport,Loučeň Airstrip,50.2787436,15.0610071,636.0,CZ,,
258,small_airport,Libkovice,50.5613889,13.6838889,909.0,CZ,,
259,small_airport,Zbilidy UL,49.448033,15.440085,2071.0,CZ,,
260,small_airport,Letiště Stará Paka,50.5013889,15.4830556,1588.0,CZ,,
261,small_airport,Letiste Lipová,51.0087306,14.3438527,,CZ,,
262,small_airport,Jinošov Airstrip,49.2275,16.1738889,,CZ,,
263,small_airport,Letiště Bánov,48.9833989,17.7045864,,CZ,,
264,small_airport,Veselí,50.0069444,15.6177777,,CZ,,
265,small_airport,Letiště Komárovice,49.3396342,15.6734886,,CZ,,
266,small_airport,Milotice Airstrip,48.9361588,17.124342,,CZ,,
267,small_airport,Baška,49.6430556,18.3516667,,CZ,,
268,small_airport,Trutnov,50.5675,15.865278,,CZ,,
269,small_airport,Místek,49.6527778,18.3458333,1066.0,CZ,,
270,small_airport,Letiště Hať u Hlučína,49.951812,18.2651648,,CZ,,
271,small_airport,Letiště Náchod,50.4130556,16.1216667,1443.0,CZ,,
272,small_airport,Moravský Beroun,49.786111,17.486111,2218.0,CZ,,
273,small_airport,Šumvald UL,49.845196,17.138485,902.0,CZ,,
274,small_airport,Sedliště Airstrip,49.7220654,18.3749167,,CZ,,
275,small_airport,Konojedy Airstrip,49.9511008,14.8699442,,CZ,,
276,small_airport,Letiště Milhostov,50.1629324,12.4607608,,CZ,,
277,small_airport,Letiště Luhačovice,49.088188,17.718769,,CZ,,
278,small_airport,Letiště Mladá,50.243594,14.8558562,,CZ,,
279,small_airport,Hatě,48.7615521,16.0554078,,CZ,,
280,small_airport,Hrochův Týnec Airstrip,49.9462027,15.8954004,,CZ,,
281,small_airport,Bořetice Airstrip,48.9170378,16.8413172,,CZ,,
282,small_airport,Chvojenec Airstrip,50.105662,15.925798,,CZ,,
283,small_airport,Dolní Bojanovice Airstrip,48.85482,17.01794,,CZ,,
284,small_airport,Šeborov Airstrip,49.356253,15.926403,,CZ,,
285,small_airport,Letiště Kejžlice,49.591899,15.401365,,CZ,,
286,small_airport,Budkovice Airfield,49.079657,16.355124,,CZ,,
287,small_airport,Rovná Airstrip,50.10129,12.67911,,CZ,,
288,small_airport,August-Euler Flugplatz,49.853757,8.586243,,DE,,
289,small_airport,Flugplatz Gransee,53.006699,13.205,164.0,DE,EDUG,
290,small_airport,Warngau Airfield,47.825011,11.703733,2380.0,DE,,
291,small_airport,Sonderlandeplatz Locktow,52.11639,12.709444,213.0,DE,,
292,small_airport,Berlinchen Airfield,53.2251775192,12.565526962299998,,DE,,
293,small_airport,Utscheid Segelflugplatz,49.9977777778,6.342777777779999,1390.0,DE,,
294,small_airport,Aichach Glider Field,48.471798,11.134349,1445.0,DE,,
295,small_airport,Zierenberg Airfield,51.367,9.336,1450.0,DE,,
296,small_airport,Zellhausen Gliderport,50.018845,8.984376,370.0,DE,,
297,small_airport,Segelflugplatz Weißenburg-Wülzburg,49.025851,11.018746,2027.0,DE,,
298,small_airport,Wilsche Glider Field,52.524677,10.462597,191.0,DE,EDVQ,
299,small_airport,Witzenhausen-Burgberg Glider Field,51.349735,9.824789,659.0,DE,,
300,small_airport,Wildberg Glider Airfield,48.637325,8.733327,1670.0,DE,,
301,small_airport,Wächtersberg-Hub Glider Airfield,48.614931,8.755457,1965.0,DE,EDSV,
302,small_airport,Steinberg in Surwold Glider Airfield,52.956445,7.556663,100.0,DE,,
303,small_airport,Flugplatz Altfeld,49.831865,9.537292,1160.0,DE,,
304,small_airport,Alsfeld Airfield,50.750565,9.248615,970.0,DE,,
305,small_airport,Altdorf-Hagenhausen Airfield,49.387209,11.422145,1770.0,DE,,
306,small_airport,Bischofsberg Airfield,50.432470384,10.287065506,1080.0,DE,,
307,small_airport,Cham-Janahof Airfield,49.2120464989,12.6541042328,1200.0,DE,,
308,small_airport,Dobenreuth Airfield,49.697,11.1418,1110.0,DE,,
309,small_airport,Tirschenreuth  Airfield,49.8739,12.3281,1600.0,DE,,
310,small_airport,Paterzell Airfield,47.8469203625,11.0610866547,1955.0,DE,,
311,small_airport,Am Kreuzberg Glider Airfield,50.3088,10.3734,875.0,DE,,
312,small_airport,Kronach Airfield,50.243644,11.3589,1520.0,DE,,
313,small_airport,Kaufbeuren Air Base,47.8617,10.6143,2400.0,DE,,
314,small_airport,Segelflugplatz Karlstadt-Saupurzel,49.971234,9.790516,805.0,DE,,
315,small_airport,Altötting Airfield,48.2162,12.6484,1311.0,DE,,
316,small_airport,Antersberg Airfield,47.9629,11.9955,1605.0,DE,,
317,small_airport,Rammertshof Amberg Airfield,49.4394,11.8107,1280.0,DE,,
318,small_airport,Oberleichtersbach Airfield,50.271942,9.823622,1330.0,DE,,
319,small_airport,Tröstau Glider Field,50.018763,11.933259,1870.0,DE,,
320,small_airport,Königsdorf Gliding Center,47.82868,11.465,1971.0,DE,,
321,small_airport,Erbendorf Airfield,49.8438,12.06714,1640.0,DE,,
322,small_airport,Kleinhartpenning Ultralight Site,47.8519,11.6667,2375.0,DE,,
323,small_airport,Marpingen Glider Airfield,49.453,7.039,1155.0,DE,,
324,small_airport,Bad Königshofen Airfield,50.2876,10.4225,1030.0,DE,,
325,small_airport,Bad Wörishofen Glider Airfield,48.02678,10.60135,2020.0,DE,,
326,small_airport,Benediktbeuern Airfield,47.71564,11.3914,2000.0,DE,,
327,small_airport,Brannenburg Airfield,47.74075,12.11548,1539.0,DE,,
328,small_airport,Ohlstadt Airfield,47.65869,11.23507,2197.0,DE,,
329,small_airport,Büchig Airfield,50.4483,10.2526,1280.0,DE,,
330,small_airport,Fichtelbrunn Airfield,49.49818,11.6595,1641.0,DE,,
331,small_airport,Friesner Warte Airfield,49.8364,11.04644,1702.0,DE,,
332,small_airport,Fürth-Seckendorf Airfield,49.48152,10.8588,1058.0,DE,,
333,small_airport,Füssen Glider Airfield,47.58306,10.6909,2589.0,DE,,
334,small_airport,Gammelsdorf Glider Field,48.5679,11.9325,1630.0,DE,,
335,small_airport,Geitau Airfield,47.6795,11.9622,2730.0,DE,,
336,small_airport,Geratshof Airfield,47.9925,10.8442,2096.0,DE,,
337,small_airport,Greding Airfield,49.0622,11.2924,1732.0,DE,,
338,small_airport,Greiling Airfield,47.7654,11.59546,2357.0,DE,,
339,small_airport,Hallertau Airfield,48.64972,11.59687,1266.0,DE,,
340,small_airport,Hersbruck Airfield,49.50753,11.4438,1105.0,DE,,
341,small_airport,Hienheim Airfield,48.87811,11.76034,1320.0,DE,,
342,small_airport,Oberhinkofen Airfield,48.9517,12.1467,1276.0,DE,,
343,small_airport,Oeventrop Airfield,51.3961,8.1445,718.0,DE,,
344,small_airport,Ottenberg Airfield,49.3287,11.4797,1828.0,DE,,
345,small_airport,Unterwössen Airfield,47.72974,12.4382,1836.0,DE,,
346,small_airport,Agathazell Airfield,47.553,10.2731,2383.0,DE,,
347,small_airport,Alte Ems Airfield,53.030765,7.305385,7.0,DE,,
348,small_airport,Am Salzgittersee Airfield,52.1702,10.31573,260.0,DE,,
349,small_airport,Große Höhe Airfield,52.9861,8.5722,70.0,DE,,
350,small_airport,Große Wiese Airfield,52.13704,10.5695,253.0,DE,,
351,small_airport,Großes Moor Airfield,52.5359,10.02,143.0,DE,,
