,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76.54320987654344,76.27118644067792,0.0,97.43589743589733,91.87500000000045,94.15807560137426,93.55638166047216,84.58445040214482,90.69767441860434,92.35382308845513,88.59649122806957,88.79598662207353,83.16666666666791,82.79720279720179,82.43064729194276,76.98209718670107,82.95964125560398,84.21052631578969,60.41666666666655,31.800766283524883,69.29824561403525,47.45762711864408,26.31578947368421,15.789473684210526,0.0
2,56.1561561561561,78.14045499505418,90.64807219032058,92.26248775710172,91.30913091308965,92.69961977186128,89.9909008189279,87.52451941938087,88.93547635686852,85.90172369437167,86.40735199829523,81.97831978319516,82.10110584517626,80.58554437327788,81.27315594475245,79.04801496570185,75.97017778627624,74.92038216560746,65.4009720534658,66.11356932153515,65.52962298025093,59.310344827586256,54.28571428571416,44.8717948717949,31.25
3,70.14652014651993,77.98415733405747,85.40783898305445,93.91926417987075,91.94114696538695,89.68369829684039,90.80118694361057,85.38472164663499,87.42486741306811,85.40334855403646,83.39503386004236,82.7946879774291,79.89532019706085,79.1017930414139,75.72226435910414,73.5351291308152,71.37006701415622,66.83537788452814,59.96636660401684,57.67434100767579,51.563003544955166,51.06502242152362,47.49403341288824,40.350877192982544,7.142857142857142
4,74.23935091277934,76.53286281429516,85.94847775175653,92.75772587874084,91.63987138264355,89.6252659139254,87.03469232715726,83.33149110202228,84.51737097807924,80.40080759740202,80.97020626433248,76.54364299748437,74.2300006890438,72.84718933910258,69.44896851246828,68.28251237946186,64.2741790776993,63.229322504807925,58.70932156646062,51.880766501063825,52.28867357166646,45.04361617763665,47.00460829493073,31.092436974789933,0.0
5,81.76555716353182,73.23369565217305,83.24986087924134,87.41082668905094,89.67780429594086,88.4975570032592,86.11313868612639,80.92672413792789,80.07431490943478,77.57633587787288,75.57188409816138,72.4875069405885,71.71621621622442,68.55316495167115,64.69337694194431,62.61075014767026,60.99963516964804,57.13137806348121,49.09487459105705,43.55709876543094,38.09106830122566,38.046272493573376,37.89473684210528,16.666666666666664,66.66666666666666
6,78.02690582959659,70.07481296758033,77.85087719298372,86.30835621812545,86.57499999999324,87.29760547320795,84.2950513538746,82.1820280931305,76.93888032870788,76.47897362794657,71.3494809688523,71.87539412284187,68.0500284252438,65.3361344537813,63.216578443511104,57.54467754468017,55.35048105242548,53.29704835670982,47.77586630621866,40.297520661157996,41.34727061556302,35.19458544839266,28.837209302325533,10.144927536231883,0.0
7,65.33613445378134,79.87577639751655,77.91044776119263,81.51761517615428,85.41777541245506,86.61710037174961,80.70474566637907,77.6956410910044,78.12144212524315,73.63070539419063,70.54419809962323,67.23700887199048,65.13689700130482,60.55107526881463,54.859437751007356,53.65909090909222,47.26469588854863,41.804635761588614,35.03875968992273,39.68957871396869,36.804733727810735,29.185520361990907,13.333333333333334,0.0,13.043478260869565
8,42.2680412371133,85.07625272331042,73.17073170731608,83.68347338935547,86.49979482970966,78.46871356393599,78.1913157035571,76.61311561759612,71.87417393602936,68.65234375000098,65.57623049219535,64.23952769187768,59.55120828538513,56.565366972477094,51.9690576652617,51.75233644859678,45.785057930482765,41.016166281754714,36.796116504854695,32.91536050156752,29.894179894180073,23.474178403755893,10.714285714285712,6.666666666666667,0.0
