distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.5287637698898409,817,0.5287637698898409,0.5287637698898409,256.93435864746107
"(0, 10]","(10, 20]",0.44508670520231214,1211,0.44508670520231214,0.44508670520231214,256.93435864746107
"(0, 10]","(20, 30]",0.5368677635588056,1641,0.5368677635588056,0.5368677635588056,256.93435864746107
"(0, 10]","(30, 40]",0.4644260148406809,2291,0.4644260148406809,0.4644260148406809,256.93435864746107
"(0, 10]","(40, 50]",0.5134080936128718,2051,0.5134080936128718,0.5134080936128718,256.93435864746107
"(0, 10]","(50, 60]",0.5616197183098591,1704,0.5616197183098591,0.5616197183098591,256.93435864746107
"(0, 10]","(60, 70]",0.5504518072289156,1328,0.5504518072289156,0.5504518072289156,256.93435864746107
"(0, 10]","(70, 80]",0.36328125,512,0.36328125,0.36328125,256.93435864746107
"(0, 10]","(80, 90]",0.5420560747663551,749,0.5420560747663551,0.5420560747663551,256.93435864746107
"(0, 10]","(90, 100]",0.5366218236173393,669,0.5366218236173393,0.5366218236173393,256.93435864746107
"(0, 10]","(100, 110]",0.38571428571428573,630,0.38571428571428573,0.38571428571428573,256.93435864746107
"(0, 10]","(110, 120]",0.3347826086956522,690,0.3347826086956522,0.3347826086956522,256.93435864746107
"(0, 10]","(120, 130]",0.4898183819482664,1817,0.4898183819482664,0.4898183819482664,256.93435864746107
"(0, 10]","(130, 140]",0.5084967320261438,2295,0.5084967320261438,0.5084967320261438,256.93435864746107
"(0, 10]","(140, 150]",0.48379830185409806,5771,0.4808,0.4788,256.93435864746107
"(0, 10]","(150, 160]",0.597565543071161,5340,0.5956,0.5836,256.93435864746107
"(0, 10]","(160, 170]",0.48565965583174,4184,0.48565965583174,0.48565965583174,256.93435864746107
"(0, 10]","(170, 180]",0.4587125042130098,2967,0.4587125042130098,0.4587125042130098,256.93435864746107
"(0, 10]","(180, 190]",0.39811601388200296,2017,0.39811601388200296,0.39811601388200296,256.93435864746107
"(0, 10]","(190, 200]",0.4510086455331412,2082,0.4510086455331412,0.4510086455331412,256.93435864746107
"(0, 10]","(200, 210]",0.4315222272114953,2227,0.4315222272114953,0.4315222272114953,256.93435864746107
"(0, 10]","(210, 220]",0.5778955954323002,2452,0.5778955954323002,0.5778955954323002,256.93435864746107
"(0, 10]","(220, 230]",0.49853658536585366,3075,0.49853658536585366,0.49853658536585366,256.93435864746107
"(0, 10]","(230, 240]",0.46578947368421053,1140,0.46578947368421053,0.46578947368421053,256.93435864746107
"(0, 10]","(240, 250]",0.16129032258064516,62,0.16129032258064516,0.16129032258064516,256.93435864746107
"(0, 10]","(250, 260]",0.6265356265356266,407,0.6265356265356266,0.6265356265356266,256.93435864746107
"(0, 10]","(260, 270]",0.497737556561086,442,0.497737556561086,0.497737556561086,256.93435864746107
"(0, 10]","(270, 280]",0.1566265060240964,83,0.1566265060240964,0.1566265060240964,256.93435864746107
"(0, 10]","(280, 290]",0.5941176470588235,170,0.5941176470588235,0.5941176470588235,256.93435864746107
"(0, 10]","(290, 300]",0.0,49,0.0,0.0,256.93435864746107
"(10, 20]","(0, 10]",0.674106099555971,8558,0.6756,0.6672,256.93435864746107
"(10, 20]","(10, 20]",0.654863256234461,13273,0.6614,0.6592,256.93435864746107
"(10, 20]","(20, 30]",0.6994115724092841,6118,0.6966,0.6988,256.93435864746107
"(10, 20]","(30, 40]",0.6557582668187001,8770,0.6626,0.6692,256.93435864746107
"(10, 20]","(40, 50]",0.6666228300894266,7604,0.6728,0.6728,256.93435864746107
"(10, 20]","(50, 60]",0.6534381629851491,8013,0.6504,0.6484,256.93435864746107
"(10, 20]","(60, 70]",0.6991150442477876,5989,0.7014,0.7048,256.93435864746107
"(10, 20]","(70, 80]",0.6535911602209945,3620,0.6535911602209945,0.6535911602209945,256.93435864746107
"(10, 20]","(80, 90]",0.5460829493087558,2170,0.5460829493087558,0.5460829493087558,256.93435864746107
"(10, 20]","(90, 100]",0.6098765432098765,2835,0.6098765432098765,0.6098765432098765,256.93435864746107
"(10, 20]","(100, 110]",0.5972172672136996,2803,0.5972172672136996,0.5972172672136996,256.93435864746107
"(10, 20]","(110, 120]",0.578099462993229,4283,0.578099462993229,0.578099462993229,256.93435864746107
"(10, 20]","(120, 130]",0.5617548150412718,6542,0.5652,0.5776,256.93435864746107
"(10, 20]","(130, 140]",0.6083894980384267,9941,0.6114,0.588,256.93435864746107
"(10, 20]","(140, 150]",0.6403316062176165,24125,0.6442,0.6452,256.93435864746107
"(10, 20]","(150, 160]",0.6630581867388363,19953,0.6624,0.6636,256.93435864746107
"(10, 20]","(160, 170]",0.6205048023229841,17908,0.6224,0.6084,256.93435864746107
"(10, 20]","(170, 180]",0.6084447366498649,13689,0.5942,0.592,256.93435864746107
"(10, 20]","(180, 190]",0.5328039573027857,7682,0.532,0.5372,256.93435864746107
"(10, 20]","(190, 200]",0.6421278333673678,9794,0.6236,0.6288,256.93435864746107
"(10, 20]","(200, 210]",0.638381082310141,10995,0.6444,0.6832,256.93435864746107
