distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.34782608695652173,69,0.34782608695652173,0.34782608695652173,297.61736785843243
"(0, 10]","(10, 20]",0.43007915567282323,379,0.43007915567282323,0.43007915567282323,297.61736785843243
"(0, 10]","(20, 30]",0.6111111111111112,18,0.6111111111111112,0.6111111111111112,297.61736785843243
"(0, 10]","(30, 40]",0.46919431279620855,211,0.46919431279620855,0.46919431279620855,297.61736785843243
"(0, 10]","(40, 50]",0.5319148936170213,423,0.5319148936170213,0.5319148936170213,297.61736785843243
"(0, 10]","(50, 60]",0.5583333333333333,120,0.5583333333333333,0.5583333333333333,297.61736785843243
"(0, 10]","(60, 70]",0.6506024096385542,83,0.6506024096385542,0.6506024096385542,297.61736785843243
"(0, 10]","(90, 100]",0.2988505747126437,87,0.2988505747126437,0.2988505747126437,297.61736785843243
"(0, 10]","(100, 110]",0.1590909090909091,44,0.1590909090909091,0.1590909090909091,297.61736785843243
"(0, 10]","(110, 120]",0.2520775623268698,361,0.2520775623268698,0.2520775623268698,297.61736785843243
"(0, 10]","(120, 130]",0.20982142857142858,224,0.20982142857142858,0.20982142857142858,297.61736785843243
"(0, 10]","(130, 140]",0.2507163323782235,698,0.2507163323782235,0.2507163323782235,297.61736785843243
"(0, 10]","(140, 150]",0.29300291545189505,686,0.29300291545189505,0.29300291545189505,297.61736785843243
"(0, 10]","(150, 160]",0.37349397590361444,498,0.37349397590361444,0.37349397590361444,297.61736785843243
"(0, 10]","(160, 170]",0.22093023255813954,602,0.22093023255813954,0.22093023255813954,297.61736785843243
"(0, 10]","(170, 180]",0.30921820303383896,857,0.30921820303383896,0.30921820303383896,297.61736785843243
"(0, 10]","(180, 190]",0.32488822652757077,1342,0.32488822652757077,0.32488822652757077,297.61736785843243
"(0, 10]","(190, 200]",0.3433931484502447,1226,0.3433931484502447,0.3433931484502447,297.61736785843243
"(0, 10]","(200, 210]",0.310935441370224,759,0.310935441370224,0.310935441370224,297.61736785843243
"(0, 10]","(210, 220]",0.404553415061296,571,0.404553415061296,0.404553415061296,297.61736785843243
"(0, 10]","(220, 230]",0.32653061224489793,147,0.32653061224489793,0.32653061224489793,297.61736785843243
"(0, 10]","(230, 240]",0.40384615384615385,104,0.40384615384615385,0.40384615384615385,297.61736785843243
"(0, 10]","(240, 250]",0.0,9,0.0,0.0,297.61736785843243
"(0, 10]","(260, 270]",0.20930232558139536,43,0.20930232558139536,0.20930232558139536,297.61736785843243
"(0, 10]","(270, 280]",0.058823529411764705,17,0.058823529411764705,0.058823529411764705,297.61736785843243
"(0, 10]","(290, 300]",0.3181818181818182,22,0.3181818181818182,0.3181818181818182,297.61736785843243
"(10, 20]","(0, 10]",0.566468253968254,1008,0.566468253968254,0.566468253968254,297.61736785843243
"(10, 20]","(10, 20]",0.5445205479452054,1460,0.5445205479452054,0.5445205479452054,297.61736785843243
"(10, 20]","(20, 30]",0.5879043600562588,711,0.5879043600562588,0.5879043600562588,297.61736785843243
"(10, 20]","(30, 40]",0.5608417200365965,1093,0.5608417200365965,0.5608417200365965,297.61736785843243
"(10, 20]","(40, 50]",0.6170212765957447,1692,0.6170212765957447,0.6170212765957447,297.61736785843243
"(10, 20]","(50, 60]",0.572562358276644,882,0.572562358276644,0.572562358276644,297.61736785843243
"(10, 20]","(60, 70]",0.2361111111111111,72,0.2361111111111111,0.2361111111111111,297.61736785843243
"(10, 20]","(70, 80]",0.45161290322580644,124,0.45161290322580644,0.45161290322580644,297.61736785843243
"(10, 20]","(80, 90]",0.40588235294117647,170,0.40588235294117647,0.40588235294117647,297.61736785843243
"(10, 20]","(90, 100]",0.4648956356736243,527,0.4648956356736243,0.4648956356736243,297.61736785843243
"(10, 20]","(100, 110]",0.4601941747572815,515,0.4601941747572815,0.4601941747572815,297.61736785843243
"(10, 20]","(110, 120]",0.4925028835063437,867,0.4925028835063437,0.4925028835063437,297.61736785843243
"(10, 20]","(120, 130]",0.3214756258234519,759,0.3214756258234519,0.3214756258234519,297.61736785843243
"(10, 20]","(130, 140]",0.37050043898156276,1139,0.37050043898156276,0.37050043898156276,297.61736785843243
"(10, 20]","(140, 150]",0.3762434172030427,1709,0.3762434172030427,0.3762434172030427,297.61736785843243
"(10, 20]","(150, 160]",0.3463758819756254,1559,0.3463758819756254,0.3463758819756254,297.61736785843243
"(10, 20]","(160, 170]",0.3243132431324313,2439,0.3243132431324313,0.3243132431324313,297.61736785843243
"(10, 20]","(170, 180]",0.34509892086330934,4448,0.34509892086330934,0.34509892086330934,297.61736785843243
"(10, 20]","(180, 190]",0.36158631415241055,5144,0.3618,0.3536,297.61736785843243
"(10, 20]","(190, 200]",0.3445121951219512,3936,0.3445121951219512,0.3445121951219512,297.61736785843243
"(10, 20]","(200, 210]",0.36806596701649175,2668,0.36806596701649175,0.36806596701649175,297.61736785843243
"(10, 20]","(210, 220]",0.3083612040133779,1495,0.3083612040133779,0.3083612040133779,297.61736785843243
"(10, 20]","(220, 230]",0.31065759637188206,441,0.31065759637188206,0.31065759637188206,297.61736785843243
"(10, 20]","(230, 240]",0.20353982300884957,113,0.20353982300884957,0.20353982300884957,297.61736785843243
"(10, 20]","(240, 250]",0.32142857142857145,140,0.32142857142857145,0.32142857142857145,297.61736785843243
"(10, 20]","(260, 270]",0.24423963133640553,217,0.24423963133640553,0.24423963133640553,297.61736785843243
