distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.7080787508486083,2946,0.7080787508486083,0.7080787508486083,296.21140787163637
"(0, 10]","(10, 20]",0.6233576642335766,2055,0.6233576642335766,0.6233576642335766,296.21140787163637
"(0, 10]","(20, 30]",0.6615831517792302,1377,0.6615831517792302,0.6615831517792302,296.21140787163637
"(0, 10]","(30, 40]",0.7662796567390207,1981,0.7662796567390207,0.7662796567390207,296.21140787163637
"(0, 10]","(40, 50]",0.5925925925925926,594,0.5925925925925926,0.5925925925925926,296.21140787163637
"(0, 10]","(50, 60]",0.5454545454545454,176,0.5454545454545454,0.5454545454545454,296.21140787163637
"(0, 10]","(60, 70]",0.4618320610687023,262,0.4618320610687023,0.4618320610687023,296.21140787163637
"(0, 10]","(70, 80]",0.5606936416184971,519,0.5606936416184971,0.5606936416184971,296.21140787163637
"(0, 10]","(80, 90]",0.614441416893733,1468,0.614441416893733,0.614441416893733,296.21140787163637
"(0, 10]","(90, 100]",0.60568669527897,1864,0.60568669527897,0.60568669527897,296.21140787163637
"(0, 10]","(100, 110]",0.5683238250475414,3681,0.5683238250475414,0.5683238250475414,296.21140787163637
"(0, 10]","(110, 120]",0.590528233151184,5490,0.5906,0.5852,296.21140787163637
"(0, 10]","(120, 130]",0.5690862510674637,5855,0.5804,0.5684,296.21140787163637
"(0, 10]","(130, 140]",0.5860746720484359,9910,0.5804,0.578,296.21140787163637
"(0, 10]","(140, 150]",0.5884393975238545,12681,0.576,0.5744,296.21140787163637
"(0, 10]","(150, 160]",0.5839807125636217,3733,0.5839807125636217,0.5839807125636217,296.21140787163637
"(0, 10]","(160, 170]",0.5599104143337066,893,0.5599104143337066,0.5599104143337066,296.21140787163637
"(0, 10]","(170, 180]",0.46313799621928164,529,0.46313799621928164,0.46313799621928164,296.21140787163637
"(0, 10]","(180, 190]",0.6286764705882353,272,0.6286764705882353,0.6286764705882353,296.21140787163637
"(0, 10]","(190, 200]",0.4368932038834951,103,0.4368932038834951,0.4368932038834951,296.21140787163637
"(0, 10]","(210, 220]",0.7126436781609196,87,0.7126436781609196,0.7126436781609196,296.21140787163637
"(0, 10]","(220, 230]",0.4375,128,0.4375,0.4375,296.21140787163637
"(0, 10]","(230, 240]",0.20930232558139536,43,0.20930232558139536,0.20930232558139536,296.21140787163637
"(0, 10]","(240, 250]",0.7079646017699115,339,0.7079646017699115,0.7079646017699115,296.21140787163637
"(0, 10]","(270, 280]",0.3402061855670103,194,0.3402061855670103,0.3402061855670103,296.21140787163637
"(10, 20]","(0, 10]",0.7624054365944352,7799,0.7676,0.7724,296.21140787163637
"(10, 20]","(10, 20]",0.7890787005036042,10127,0.791,0.8084,296.21140787163637
"(10, 20]","(20, 30]",0.8008665511265165,5770,0.802,0.8268,296.21140787163637
"(10, 20]","(30, 40]",0.830895469140207,2803,0.830895469140207,0.830895469140207,296.21140787163637
"(10, 20]","(40, 50]",0.7796312554872695,1139,0.7796312554872695,0.7796312554872695,296.21140787163637
"(10, 20]","(50, 60]",0.7281021897810219,548,0.7281021897810219,0.7281021897810219,296.21140787163637
"(10, 20]","(60, 70]",0.7092511013215859,908,0.7092511013215859,0.7092511013215859,296.21140787163637
"(10, 20]","(70, 80]",0.5975,1600,0.5975,0.5975,296.21140787163637
"(10, 20]","(80, 90]",0.6501935099732064,3359,0.6501935099732064,0.6501935099732064,296.21140787163637
"(10, 20]","(90, 100]",0.6636214142152385,5473,0.6686,0.6816,296.21140787163637
"(10, 20]","(100, 110]",0.6638583464229616,7003,0.6662,0.6768,296.21140787163637
"(10, 20]","(110, 120]",0.6501748611396831,9722,0.6526,0.6584,296.21140787163637
"(10, 20]","(120, 130]",0.6186657903384818,15215,0.6176,0.6112,296.21140787163637
"(10, 20]","(130, 140]",0.5754732243973467,18543,0.5684,0.5616,296.21140787163637
"(10, 20]","(140, 150]",0.5671058223544412,23530,0.577,0.5728,296.21140787163637
"(10, 20]","(150, 160]",0.5287654320987655,8100,0.5288,0.5272,296.21140787163637
"(10, 20]","(160, 170]",0.5601926163723917,1246,0.5601926163723917,0.5601926163723917,296.21140787163637
"(10, 20]","(170, 180]",0.5894308943089431,984,0.5894308943089431,0.5894308943089431,296.21140787163637
"(10, 20]","(180, 190]",0.6521739130434783,437,0.6521739130434783,0.6521739130434783,296.21140787163637
"(10, 20]","(190, 200]",0.8008474576271186,236,0.8008474576271186,0.8008474576271186,296.21140787163637
"(10, 20]","(210, 220]",0.8,110,0.8,0.8,296.21140787163637
"(10, 20]","(220, 230]",0.7013333333333334,375,0.7013333333333334,0.7013333333333334,296.21140787163637
"(10, 20]","(230, 240]",0.4864864864864865,111,0.4864864864864865,0.4864864864864865,296.21140787163637
"(10, 20]","(240, 250]",0.6188679245283019,265,0.6188679245283019,0.6188679245283019,296.21140787163637
"(10, 20]","(270, 280]",0.7989556135770235,383,0.7989556135770235,0.7989556135770235,296.21140787163637
"(20, 30]","(0, 10]",0.8319621042134131,24066,0.8586,0.8668,296.21140787163637
"(20, 30]","(10, 20]",0.8903387194915827,29582,0.902,0.8528,296.21140787163637
"(20, 30]","(20, 30]",0.9025936899007225,19239,0.8764,0.906,296.21140787163637
"(20, 30]","(30, 40]",0.9051099336134966,16419,0.9096,0.9148,296.21140787163637
"(20, 30]","(40, 50]",0.8682806729585556,4874,0.8682806729585556,0.8682806729585556,296.21140787163637
"(20, 30]","(50, 60]",0.8827809215844786,1237,0.8827809215844786,0.8827809215844786,296.21140787163637
"(20, 30]","(60, 70]",0.8538127222441723,2531,0.8538127222441723,0.8538127222441723,296.21140787163637
"(20, 30]","(70, 80]",0.8070833333333334,2400,0.8070833333333334,0.8070833333333334,296.21140787163637
"(20, 30]","(80, 90]",0.7351169383416017,5644,0.7318,0.7232,296.21140787163637
"(20, 30]","(90, 100]",0.6990627092166927,8962,0.6934,0.692,296.21140787163637
"(20, 30]","(100, 110]",0.7099037363354544,12258,0.7108,0.7116,296.21140787163637
"(20, 30]","(110, 120]",0.700537109375,20480,0.7142,0.7028,296.21140787163637
"(20, 30]","(120, 130]",0.6567620228500576,22582,0.6656,0.6828,296.21140787163637
"(20, 30]","(130, 140]",0.6031390134529148,31220,0.6046,0.6072,296.21140787163637
"(20, 30]","(140, 150]",0.5759271479477366,37885,0.5764,0.5664,296.21140787163637
"(20, 30]","(150, 160]",0.5591668574044404,13107,0.559,0.5652,296.21140787163637
"(20, 30]","(160, 170]",0.5759682224428997,2014,0.5759682224428997,0.5759682224428997,296.21140787163637
"(20, 30]","(170, 180]",0.5632183908045977,1566,0.5632183908045977,0.5632183908045977,296.21140787163637
"(20, 30]","(180, 190]",0.6300211416490487,473,0.6300211416490487,0.6300211416490487,296.21140787163637
"(20, 30]","(190, 200]",0.5665914221218962,443,0.5665914221218962,0.5665914221218962,296.21140787163637
"(20, 30]","(210, 220]",0.6267942583732058,209,0.6267942583732058,0.6267942583732058,296.21140787163637
"(20, 30]","(220, 230]",0.7119914346895075,934,0.7119914346895075,0.7119914346895075,296.21140787163637
"(20, 30]","(230, 240]",0.704225352112676,781,0.704225352112676,0.704225352112676,296.21140787163637
"(20, 30]","(240, 250]",0.6538461538461539,156,0.6538461538461539,0.6538461538461539,296.21140787163637
"(20, 30]","(270, 280]",0.6846153846153846,260,0.6846153846153846,0.6846153846153846,296.21140787163637
"(30, 40]","(0, 10]",0.819565054180535,39959,0.8476,0.8448,296.21140787163637
"(30, 40]","(10, 20]",0.8390760634582766,60134,0.8342,0.8648,296.21140787163637
"(30, 40]","(20, 30]",0.8809224040819031,30182,0.88,0.8808,296.21140787163637
"(30, 40]","(30, 40]",0.8786420664206642,33875,0.8746,0.8776,296.21140787163637
"(30, 40]","(40, 50]",0.8518173345759553,9657,0.8548,0.848,296.21140787163637
"(30, 40]","(50, 60]",0.8579617834394905,3140,0.8579617834394905,0.8579617834394905,296.21140787163637
"(30, 40]","(60, 70]",0.7792447037150753,3257,0.7792447037150753,0.7792447037150753,296.21140787163637
"(30, 40]","(70, 80]",0.772310379967972,6869,0.7744,0.7724,296.21140787163637
"(30, 40]","(80, 90]",0.7273351648351648,11648,0.7226,0.7272,296.21140787163637
"(30, 40]","(90, 100]",0.7031815084648042,19079,0.707,0.7,296.21140787163637
"(30, 40]","(100, 110]",0.6878398418190805,28322,0.6806,0.676,296.21140787163637
"(30, 40]","(110, 120]",0.6557821898602506,44222,0.6486,0.6508,296.21140787163637
"(30, 40]","(120, 130]",0.626932678792456,47667,0.6306,0.6236,296.21140787163637
"(30, 40]","(130, 140]",0.5952327519876891,62384,0.5876,0.5876,296.21140787163637
"(30, 40]","(140, 150]",0.5640680104366774,69754,0.5562,0.5576,296.21140787163637
"(30, 40]","(150, 160]",0.5537702966930205,23526,0.5552,0.5416,296.21140787163637
"(30, 40]","(160, 170]",0.6040798420706295,4559,0.6040798420706295,0.6040798420706295,296.21140787163637
"(30, 40]","(170, 180]",0.5354523227383863,2863,0.5354523227383863,0.5354523227383863,296.21140787163637
"(30, 40]","(180, 190]",0.6702586206896551,928,0.6702586206896551,0.6702586206896551,296.21140787163637
"(30, 40]","(190, 200]",0.7166666666666667,1620,0.7166666666666667,0.7166666666666667,296.21140787163637
"(30, 40]","(210, 220]",0.6149358226371062,857,0.6149358226371062,0.6149358226371062,296.21140787163637
"(30, 40]","(220, 230]",0.6399082568807339,1744,0.6399082568807339,0.6399082568807339,296.21140787163637
"(30, 40]","(230, 240]",0.6225895316804407,726,0.6225895316804407,0.6225895316804407,296.21140787163637
"(30, 40]","(240, 250]",0.6752910737386805,773,0.6752910737386805,0.6752910737386805,296.21140787163637
"(30, 40]","(270, 280]",0.5603112840466926,771,0.5603112840466926,0.5603112840466926,296.21140787163637
"(40, 50]","(0, 10]",0.8093257133625477,49519,0.8204,0.818,296.21140787163637
"(40, 50]","(10, 20]",0.8206209085498909,80656,0.8186,0.818,296.21140787163637
"(40, 50]","(20, 30]",0.8542105520991525,40826,0.8236,0.8276,296.21140787163637
"(40, 50]","(30, 40]",0.8407369546024813,43042,0.8238,0.8368,296.21140787163637
"(40, 50]","(40, 50]",0.8476392176404635,16054,0.8552,0.8532,296.21140787163637
"(40, 50]","(50, 60]",0.8033878949371908,5254,0.801,0.8116,296.21140787163637
"(40, 50]","(60, 70]",0.7665190107050572,5418,0.7672,0.7644,296.21140787163637
"(40, 50]","(70, 80]",0.7060099804729877,9218,0.712,0.7128,296.21140787163637
"(40, 50]","(80, 90]",0.6661275931296007,17932,0.6616,0.6668,296.21140787163637
"(40, 50]","(90, 100]",0.651424450054093,27730,0.6518,0.6536,296.21140787163637
"(40, 50]","(100, 110]",0.6232090535200666,37201,0.6224,0.6388,296.21140787163637
"(40, 50]","(110, 120]",0.5829708794167598,48282,0.585,0.5948,296.21140787163637
"(40, 50]","(120, 130]",0.5640510062165921,59679,0.5746,0.5704,296.21140787163637
"(40, 50]","(130, 140]",0.5212726073972568,77353,0.5228,0.5204,296.21140787163637
"(40, 50]","(140, 150]",0.5014012951545003,83851,0.5122,0.5068,296.21140787163637
"(40, 50]","(150, 160]",0.4901549446100622,27171,0.491,0.4868,296.21140787163637
"(40, 50]","(160, 170]",0.5438086000646621,6186,0.5456,0.542,296.21140787163637
"(40, 50]","(170, 180]",0.49908031882280807,3262,0.49908031882280807,0.49908031882280807,296.21140787163637
"(40, 50]","(180, 190]",0.5625651720542232,1918,0.5625651720542232,0.5625651720542232,296.21140787163637
"(40, 50]","(190, 200]",0.6477927063339731,2084,0.6477927063339731,0.6477927063339731,296.21140787163637
"(40, 50]","(210, 220]",0.6012396694214877,968,0.6012396694214877,0.6012396694214877,296.21140787163637
"(40, 50]","(220, 230]",0.6067219554779573,2291,0.6067219554779573,0.6067219554779573,296.21140787163637
"(40, 50]","(230, 240]",0.6016646848989299,841,0.6016646848989299,0.6016646848989299,296.21140787163637
"(40, 50]","(240, 250]",0.5574506283662477,1114,0.5574506283662477,0.5574506283662477,296.21140787163637
"(40, 50]","(270, 280]",0.5815109343936382,1006,0.5815109343936382,0.5815109343936382,296.21140787163637
"(50, 60]","(0, 10]",0.787705616063825,44622,0.7928,0.7908,296.21140787163637
"(50, 60]","(10, 20]",0.7988904629817022,83999,0.7932,0.7944,296.21140787163637
"(50, 60]","(20, 30]",0.8160165613423404,45890,0.818,0.8156,296.21140787163637
"(50, 60]","(30, 40]",0.800661293655714,48390,0.799,0.8052,296.21140787163637
"(50, 60]","(40, 50]",0.7878825044459434,16307,0.788,0.8068,296.21140787163637
"(50, 60]","(50, 60]",0.7757104886526273,4891,0.7757104886526273,0.7757104886526273,296.21140787163637
"(50, 60]","(60, 70]",0.6805637110980622,5109,0.6794,0.6704,296.21140787163637
"(50, 60]","(70, 80]",0.6593395952357897,10327,0.6556,0.65,296.21140787163637
"(50, 60]","(80, 90]",0.6322127446061214,19930,0.6278,0.6356,296.21140787163637
"(50, 60]","(90, 100]",0.5925087384810931,25176,0.5868,0.5984,296.21140787163637
"(50, 60]","(100, 110]",0.5668980536273309,36735,0.584,0.582,296.21140787163637
"(50, 60]","(110, 120]",0.5213963055577963,49588,0.5272,0.5224,296.21140787163637
"(50, 60]","(120, 130]",0.5016711571910917,58642,0.499,0.522,296.21140787163637
"(50, 60]","(130, 140]",0.4546367418265281,76681,0.4492,0.4424,296.21140787163637
"(50, 60]","(140, 150]",0.4211272824850816,78259,0.4208,0.4084,296.21140787163637
"(50, 60]","(150, 160]",0.4181925343811395,25450,0.4292,0.418,296.21140787163637
"(50, 60]","(160, 170]",0.4517775752051048,5485,0.4534,0.4528,296.21140787163637
"(50, 60]","(170, 180]",0.4348521183053557,2502,0.4348521183053557,0.4348521183053557,296.21140787163637
"(50, 60]","(180, 190]",0.5480769230769231,1664,0.5480769230769231,0.5480769230769231,296.21140787163637
"(50, 60]","(190, 200]",0.5546697038724373,1756,0.5546697038724373,0.5546697038724373,296.21140787163637
"(50, 60]","(210, 220]",0.5522565320665083,842,0.5522565320665083,0.5522565320665083,296.21140787163637
"(50, 60]","(220, 230]",0.5747474747474748,1980,0.5747474747474748,0.5747474747474748,296.21140787163637
"(50, 60]","(230, 240]",0.5160975609756098,1025,0.5160975609756098,0.5160975609756098,296.21140787163637
"(50, 60]","(240, 250]",0.4831081081081081,1184,0.4831081081081081,0.4831081081081081,296.21140787163637
"(50, 60]","(270, 280]",0.45219123505976094,1004,0.45219123505976094,0.45219123505976094,296.21140787163637
"(60, 70]","(0, 10]",0.7801586008364565,36822,0.7792,0.764,296.21140787163637
"(60, 70]","(10, 20]",0.7797834486339549,65481,0.7862,0.7848,296.21140787163637
"(60, 70]","(20, 30]",0.7963029340980081,39058,0.7918,0.796,296.21140787163637
"(60, 70]","(30, 40]",0.7635863386238574,43978,0.757,0.7532,296.21140787163637
"(60, 70]","(40, 50]",0.735676193080815,14626,0.7332,0.7372,296.21140787163637
"(60, 70]","(50, 60]",0.7294964028776978,3475,0.7294964028776978,0.7294964028776978,296.21140787163637
"(60, 70]","(60, 70]",0.6961610486891385,4272,0.6961610486891385,0.6961610486891385,296.21140787163637
"(60, 70]","(70, 80]",0.6080636002271437,8805,0.6208,0.6288,296.21140787163637
"(60, 70]","(80, 90]",0.5686032900006162,16231,0.5788,0.5768,296.21140787163637
"(60, 70]","(90, 100]",0.5484574633842318,22463,0.5378,0.5424,296.21140787163637
"(60, 70]","(100, 110]",0.5140306552130706,29685,0.5108,0.5256,296.21140787163637
"(60, 70]","(110, 120]",0.47695302542235407,43151,0.4786,0.4728,296.21140787163637
"(60, 70]","(120, 130]",0.4465582225748859,50410,0.4368,0.4252,296.21140787163637
"(60, 70]","(130, 140]",0.40314053499566005,63365,0.3948,0.3924,296.21140787163637
"(60, 70]","(140, 150]",0.3742786479802143,64289,0.3694,0.3792,296.21140787163637
"(60, 70]","(150, 160]",0.35550157881952876,20585,0.35,0.3484,296.21140787163637
"(60, 70]","(160, 170]",0.4207134637514384,4345,0.4207134637514384,0.4207134637514384,296.21140787163637
"(60, 70]","(170, 180]",0.42687478791991856,2947,0.42687478791991856,0.42687478791991856,296.21140787163637
"(60, 70]","(180, 190]",0.5165728580362726,1599,0.5165728580362726,0.5165728580362726,296.21140787163637
"(60, 70]","(190, 200]",0.5299479166666666,2304,0.5299479166666666,0.5299479166666666,296.21140787163637
"(60, 70]","(210, 220]",0.5112612612612613,888,0.5112612612612613,0.5112612612612613,296.21140787163637
"(60, 70]","(220, 230]",0.4650571791613723,1574,0.4650571791613723,0.4650571791613723,296.21140787163637
"(60, 70]","(230, 240]",0.46054181389870436,849,0.46054181389870436,0.46054181389870436,296.21140787163637
"(60, 70]","(240, 250]",0.44019138755980863,836,0.44019138755980863,0.44019138755980863,296.21140787163637
"(60, 70]","(270, 280]",0.4248927038626609,932,0.4248927038626609,0.4248927038626609,296.21140787163637
