distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(10, 20]",0.75,64,0.75,0.75,267.08061636304103
"(0, 10]","(20, 30]",0.8683673469387755,1960,0.8683673469387755,0.8683673469387755,267.08061636304103
"(0, 10]","(30, 40]",0.8681318681318682,7189,0.868,0.8688,267.08061636304103
"(0, 10]","(40, 50]",0.8465985120162715,18683,0.8448,0.844,267.08061636304103
"(0, 10]","(50, 60]",0.836912362159025,31014,0.8346,0.832,267.08061636304103
"(0, 10]","(60, 70]",0.8430388552121634,20126,0.8322,0.832,267.08061636304103
"(0, 10]","(70, 80]",0.8326702033598585,4524,0.8326702033598585,0.8326702033598585,267.08061636304103
"(0, 10]","(80, 90]",0.8428571428571429,280,0.8428571428571429,0.8428571428571429,267.08061636304103
"(0, 10]","(90, 100]",0.8435483870967742,1240,0.8435483870967742,0.8435483870967742,267.08061636304103
"(0, 10]","(100, 110]",0.8509151414309484,3005,0.8509151414309484,0.8509151414309484,267.08061636304103
"(0, 10]","(120, 130]",0.8322732626619552,4245,0.8322732626619552,0.8322732626619552,267.08061636304103
"(0, 10]","(130, 140]",0.8123652048885693,2782,0.8123652048885693,0.8123652048885693,267.08061636304103
"(0, 10]","(140, 150]",0.8021729289271163,2209,0.8021729289271163,0.8021729289271163,267.08061636304103
"(0, 10]","(150, 160]",0.7833553500660502,1514,0.7833553500660502,0.7833553500660502,267.08061636304103
"(0, 10]","(160, 170]",0.7993819211949523,3883,0.7993819211949523,0.7993819211949523,267.08061636304103
"(0, 10]","(170, 180]",0.7829645347074872,3299,0.7829645347074872,0.7829645347074872,267.08061636304103
"(0, 10]","(180, 190]",0.8298597953770368,2639,0.8298597953770368,0.8298597953770368,267.08061636304103
"(0, 10]","(190, 200]",0.7821443827424178,4682,0.7821443827424178,0.7821443827424178,267.08061636304103
"(0, 10]","(200, 210]",0.7855477855477856,4719,0.7855477855477856,0.7855477855477856,267.08061636304103
"(0, 10]","(210, 220]",0.7783641160949868,6064,0.7794,0.7708,267.08061636304103
