distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(10, 20]",0.5641025641025641,39,0.5641025641025641,0.5641025641025641,298.3049641471951
"(0, 10]","(20, 30]",0.6912065439672802,489,0.6912065439672802,0.6912065439672802,298.3049641471951
"(0, 10]","(30, 40]",0.5255623721881391,489,0.5255623721881391,0.5255623721881391,298.3049641471951
"(0, 10]","(40, 50]",0.7636207636207636,2331,0.7636207636207636,0.7636207636207636,298.3049641471951
"(0, 10]","(50, 60]",0.7569620253164557,790,0.7569620253164557,0.7569620253164557,298.3049641471951
"(0, 10]","(60, 70]",0.8509316770186336,161,0.8509316770186336,0.8509316770186336,298.3049641471951
"(0, 10]","(80, 90]",0.7065217391304348,92,0.7065217391304348,0.7065217391304348,298.3049641471951
"(0, 10]","(90, 100]",0.6463414634146342,164,0.6463414634146342,0.6463414634146342,298.3049641471951
"(0, 10]","(110, 120]",0.0,19,0.0,0.0,298.3049641471951
"(0, 10]","(120, 130]",0.7203389830508474,590,0.7203389830508474,0.7203389830508474,298.3049641471951
"(0, 10]","(130, 140]",0.6419753086419753,324,0.6419753086419753,0.6419753086419753,298.3049641471951
"(0, 10]","(140, 150]",0.6819407008086253,1484,0.6819407008086253,0.6819407008086253,298.3049641471951
"(0, 10]","(150, 160]",0.6632191338073691,1547,0.6632191338073691,0.6632191338073691,298.3049641471951
"(0, 10]","(160, 170]",0.5745762711864407,1770,0.5745762711864407,0.5745762711864407,298.3049641471951
"(0, 10]","(170, 180]",0.6221978021978022,4550,0.6221978021978022,0.6221978021978022,298.3049641471951
"(0, 10]","(180, 190]",0.6307408262174014,4333,0.6307408262174014,0.6307408262174014,298.3049641471951
"(0, 10]","(190, 200]",0.5652173913043478,1771,0.5652173913043478,0.5652173913043478,298.3049641471951
"(0, 10]","(200, 210]",0.5645412130637636,643,0.5645412130637636,0.5645412130637636,298.3049641471951
"(0, 10]","(210, 220]",0.4166666666666667,36,0.4166666666666667,0.4166666666666667,298.3049641471951
"(0, 10]","(230, 240]",0.7857142857142857,84,0.7857142857142857,0.7857142857142857,298.3049641471951
"(0, 10]","(270, 280]",0.047619047619047616,42,0.047619047619047616,0.047619047619047616,298.3049641471951
"(10, 20]","(10, 20]",0.6573426573426573,286,0.6573426573426573,0.6573426573426573,298.3049641471951
"(10, 20]","(20, 30]",0.7568069306930693,1616,0.7568069306930693,0.7568069306930693,298.3049641471951
"(10, 20]","(30, 40]",0.7364900545678578,5681,0.7344,0.7312,298.3049641471951
"(10, 20]","(40, 50]",0.7735794356397372,10348,0.7728,0.7848,298.3049641471951
"(10, 20]","(50, 60]",0.7753708040593287,5124,0.7758,0.7804,298.3049641471951
"(10, 20]","(60, 70]",0.7296703296703296,455,0.7296703296703296,0.7296703296703296,298.3049641471951
"(10, 20]","(70, 80]",0.7790055248618785,181,0.7790055248618785,0.7790055248618785,298.3049641471951
"(10, 20]","(80, 90]",0.8160535117056856,897,0.8160535117056856,0.8160535117056856,298.3049641471951
"(10, 20]","(90, 100]",0.7768878718535469,874,0.7768878718535469,0.7768878718535469,298.3049641471951
"(10, 20]","(100, 110]",0.8215408805031447,1272,0.8215408805031447,0.8215408805031447,298.3049641471951
"(10, 20]","(110, 120]",0.5128205128205128,117,0.5128205128205128,0.5128205128205128,298.3049641471951
"(10, 20]","(120, 130]",0.7829282080271339,3538,0.7829282080271339,0.7829282080271339,298.3049641471951
"(10, 20]","(130, 140]",0.7231308411214953,856,0.7231308411214953,0.7231308411214953,298.3049641471951
"(10, 20]","(140, 150]",0.7197604790419162,5845,0.7198,0.7256,298.3049641471951
"(10, 20]","(150, 160]",0.7406627351867453,7122,0.738,0.7452,298.3049641471951
"(10, 20]","(160, 170]",0.7102134885977681,8244,0.7198,0.7204,298.3049641471951
"(10, 20]","(170, 180]",0.7195139522597378,20821,0.7288,0.724,298.3049641471951
"(10, 20]","(180, 190]",0.6990189594356261,18144,0.7026,0.7028,298.3049641471951
"(10, 20]","(190, 200]",0.7124428916957807,7442,0.7116,0.712,298.3049641471951
"(10, 20]","(200, 210]",0.6504033807145602,2603,0.6504033807145602,0.6504033807145602,298.3049641471951
"(10, 20]","(210, 220]",0.6328767123287671,730,0.6328767123287671,0.6328767123287671,298.3049641471951
"(10, 20]","(230, 240]",0.744136460554371,469,0.744136460554371,0.744136460554371,298.3049641471951
"(10, 20]","(270, 280]",0.6591511936339522,754,0.6591511936339522,0.6591511936339522,298.3049641471951
"(20, 30]","(10, 20]",0.6325301204819277,166,0.6325301204819277,0.6325301204819277,298.3049641471951
