distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.9392330383480826,1695,0.9392330383480826,0.9392330383480826,286.9596865342156
"(0, 10]","(10, 20]",0.8928067700987306,1418,0.8928067700987306,0.8928067700987306,286.9596865342156
"(0, 10]","(20, 30]",0.8452895419187554,1157,0.8452895419187554,0.8452895419187554,286.9596865342156
"(0, 10]","(30, 40]",0.8271144278606966,804,0.8271144278606966,0.8271144278606966,286.9596865342156
"(0, 10]","(40, 50]",0.8051713770294648,1663,0.8051713770294648,0.8051713770294648,286.9596865342156
"(0, 10]","(50, 60]",0.7652329749103942,558,0.7652329749103942,0.7652329749103942,286.9596865342156
"(0, 10]","(60, 70]",0.851063829787234,47,0.851063829787234,0.851063829787234,286.9596865342156
"(0, 10]","(80, 90]",0.7692307692307693,13,0.7692307692307693,0.7692307692307693,286.9596865342156
"(0, 10]","(90, 100]",0.9260273972602739,365,0.9260273972602739,0.9260273972602739,286.9596865342156
"(0, 10]","(100, 110]",0.6442405708460754,981,0.6442405708460754,0.6442405708460754,286.9596865342156
"(0, 10]","(110, 120]",0.6861979166666666,768,0.6861979166666666,0.6861979166666666,286.9596865342156
"(0, 10]","(120, 130]",0.6461318051575932,698,0.6461318051575932,0.6461318051575932,286.9596865342156
"(0, 10]","(130, 140]",0.712540192926045,1555,0.712540192926045,0.712540192926045,286.9596865342156
"(0, 10]","(140, 150]",0.7041860465116279,2150,0.7041860465116279,0.7041860465116279,286.9596865342156
"(0, 10]","(150, 160]",0.6947069943289225,2116,0.6947069943289225,0.6947069943289225,286.9596865342156
"(0, 10]","(160, 170]",0.6032315978456014,2785,0.6032315978456014,0.6032315978456014,286.9596865342156
"(0, 10]","(170, 180]",0.6574551453908022,4849,0.6574551453908022,0.6574551453908022,286.9596865342156
"(0, 10]","(180, 190]",0.6572452778160761,7253,0.6564,0.6592,286.9596865342156
"(0, 10]","(190, 200]",0.6393963463065926,7554,0.637,0.6412,286.9596865342156
