distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.9392330383480826,1695,0.9392330383480826,0.9392330383480826,286.9596865342156
"(0, 10]","(10, 20]",0.8928067700987306,1418,0.8928067700987306,0.8928067700987306,286.9596865342156
"(0, 10]","(20, 30]",0.8452895419187554,1157,0.8452895419187554,0.8452895419187554,286.9596865342156
"(0, 10]","(30, 40]",0.8869565217391304,805,0.8869565217391304,0.8869565217391304,286.9596865342156
"(0, 10]","(40, 50]",0.8076923076923077,1664,0.8076923076923077,0.8076923076923077,286.9596865342156
"(0, 10]","(50, 60]",0.7652329749103942,558,0.7652329749103942,0.7652329749103942,286.9596865342156
"(0, 10]","(60, 70]",0.851063829787234,47,0.851063829787234,0.851063829787234,286.9596865342156
"(0, 10]","(80, 90]",0.7692307692307693,13,0.7692307692307693,0.7692307692307693,286.9596865342156
"(0, 10]","(90, 100]",0.9260273972602739,365,0.9260273972602739,0.9260273972602739,286.9596865342156
"(0, 10]","(100, 110]",0.6337741607324516,983,0.6337741607324516,0.6337741607324516,286.9596865342156
"(0, 10]","(110, 120]",0.6861979166666666,768,0.6861979166666666,0.6861979166666666,286.9596865342156
"(0, 10]","(120, 130]",0.6394849785407726,699,0.6394849785407726,0.6394849785407726,286.9596865342156
"(0, 10]","(130, 140]",0.7113534316869788,1559,0.7113534316869788,0.7113534316869788,286.9596865342156
"(0, 10]","(140, 150]",0.6920575940548073,2153,0.6920575940548073,0.6920575940548073,286.9596865342156
"(0, 10]","(150, 160]",0.7013170272812794,2126,0.7013170272812794,0.7013170272812794,286.9596865342156
"(0, 10]","(160, 170]",0.42544802867383513,2790,0.42544802867383513,0.42544802867383513,286.9596865342156
"(0, 10]","(170, 180]",0.6588573777229757,4866,0.6588573777229757,0.6588573777229757,286.9596865342156
"(0, 10]","(180, 190]",0.7887285223367697,7275,0.7256,0.6584,286.9596865342156
"(0, 10]","(190, 200]",0.49809335963182116,7605,0.6382,0.6352,286.9596865342156
