distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.2112676056338028,71,0.2112676056338028,0.2112676056338028,297.61736785843243
"(0, 10]","(10, 20]",0.43896103896103894,385,0.43896103896103894,0.43896103896103894,297.61736785843243
"(0, 10]","(20, 30]",0.6111111111111112,18,0.6111111111111112,0.6111111111111112,297.61736785843243
"(0, 10]","(30, 40]",0.4647887323943662,213,0.4647887323943662,0.4647887323943662,297.61736785843243
"(0, 10]","(40, 50]",0.594847775175644,427,0.594847775175644,0.594847775175644,297.61736785843243
"(0, 10]","(50, 60]",0.5785123966942148,121,0.5785123966942148,0.5785123966942148,297.61736785843243
"(0, 10]","(60, 70]",0.6506024096385542,83,0.6506024096385542,0.6506024096385542,297.61736785843243
"(0, 10]","(90, 100]",0.4583333333333333,96,0.4583333333333333,0.4583333333333333,297.61736785843243
"(0, 10]","(100, 110]",0.15217391304347827,46,0.15217391304347827,0.15217391304347827,297.61736785843243
"(0, 10]","(110, 120]",0.21038961038961038,385,0.21038961038961038,0.21038961038961038,297.61736785843243
"(0, 10]","(120, 130]",0.19672131147540983,244,0.19672131147540983,0.19672131147540983,297.61736785843243
"(0, 10]","(130, 140]",0.19866666666666666,750,0.19866666666666666,0.19866666666666666,297.61736785843243
"(0, 10]","(140, 150]",0.0,762,0.0,0.0,297.61736785843243
"(0, 10]","(150, 160]",0.2600732600732601,546,0.2600732600732601,0.2600732600732601,297.61736785843243
"(0, 10]","(160, 170]",0.23953823953823955,693,0.23953823953823955,0.23953823953823955,297.61736785843243
"(0, 10]","(170, 180]",0.2816326530612245,980,0.2816326530612245,0.2816326530612245,297.61736785843243
"(0, 10]","(180, 190]",0.3067484662576687,1467,0.3067484662576687,0.3067484662576687,297.61736785843243
"(0, 10]","(190, 200]",0.21480938416422288,1364,0.21480938416422288,0.21480938416422288,297.61736785843243
"(0, 10]","(200, 210]",0.23649459783913565,833,0.23649459783913565,0.23649459783913565,297.61736785843243
"(0, 10]","(210, 220]",0.3723916532905297,623,0.3723916532905297,0.3723916532905297,297.61736785843243
"(0, 10]","(220, 230]",0.2981366459627329,161,0.2981366459627329,0.2981366459627329,297.61736785843243
"(0, 10]","(230, 240]",0.4424778761061947,113,0.4424778761061947,0.4424778761061947,297.61736785843243
"(0, 10]","(240, 250]",0.0,9,0.0,0.0,297.61736785843243
"(0, 10]","(260, 270]",0.21739130434782608,46,0.21739130434782608,0.21739130434782608,297.61736785843243
"(0, 10]","(270, 280]",0.05555555555555555,18,0.05555555555555555,0.05555555555555555,297.61736785843243
"(0, 10]","(290, 300]",0.3076923076923077,26,0.3076923076923077,0.3076923076923077,297.61736785843243
"(10, 20]","(0, 10]",0.6158415841584158,1010,0.6158415841584158,0.6158415841584158,297.61736785843243
"(10, 20]","(10, 20]",0.5382513661202186,1464,0.5382513661202186,0.5382513661202186,297.61736785843243
"(10, 20]","(20, 30]",0.5879043600562588,711,0.5879043600562588,0.5879043600562588,297.61736785843243
"(10, 20]","(30, 40]",0.554140127388535,1099,0.554140127388535,0.554140127388535,297.61736785843243
"(10, 20]","(40, 50]",0.6170212765957447,1692,0.6170212765957447,0.6170212765957447,297.61736785843243
"(10, 20]","(50, 60]",0.5712669683257918,884,0.5712669683257918,0.5712669683257918,297.61736785843243
"(10, 20]","(60, 70]",0.2361111111111111,72,0.2361111111111111,0.2361111111111111,297.61736785843243
"(10, 20]","(70, 80]",0.45161290322580644,124,0.45161290322580644,0.45161290322580644,297.61736785843243
"(10, 20]","(80, 90]",0.4011627906976744,172,0.4011627906976744,0.4011627906976744,297.61736785843243
"(10, 20]","(90, 100]",0.4339622641509434,530,0.4339622641509434,0.4339622641509434,297.61736785843243
"(10, 20]","(100, 110]",0.44529750479846447,521,0.44529750479846447,0.44529750479846447,297.61736785843243
"(10, 20]","(110, 120]",0.7210884353741497,882,0.7210884353741497,0.7210884353741497,297.61736785843243
"(10, 20]","(120, 130]",0.23291139240506328,790,0.23291139240506328,0.23291139240506328,297.61736785843243
"(10, 20]","(130, 140]",0.1273344651952462,1178,0.1273344651952462,0.1273344651952462,297.61736785843243
"(10, 20]","(140, 150]",0.18604651162790697,1763,0.18604651162790697,0.18604651162790697,297.61736785843243
"(10, 20]","(150, 160]",0.2698706099815157,1623,0.2698706099815157,0.2698706099815157,297.61736785843243
"(10, 20]","(160, 170]",0.2822393822393822,2590,0.2822393822393822,0.2822393822393822,297.61736785843243
"(10, 20]","(170, 180]",0.2845858240819812,4684,0.2845858240819812,0.2845858240819812,297.61736785843243
"(10, 20]","(180, 190]",0.2749630177514793,5408,0.2786,0.2712,297.61736785843243
"(10, 20]","(190, 200]",0.25753228120516497,4182,0.25753228120516497,0.25753228120516497,297.61736785843243
"(10, 20]","(200, 210]",0.25910064239828695,2802,0.25910064239828695,0.25910064239828695,297.61736785843243
"(10, 20]","(210, 220]",0.22641509433962265,1590,0.22641509433962265,0.22641509433962265,297.61736785843243
"(10, 20]","(220, 230]",0.2175732217573222,478,0.2175732217573222,0.2175732217573222,297.61736785843243
"(10, 20]","(230, 240]",0.2204724409448819,127,0.2204724409448819,0.2204724409448819,297.61736785843243
"(10, 20]","(240, 250]",0.32413793103448274,145,0.32413793103448274,0.32413793103448274,297.61736785843243
"(10, 20]","(260, 270]",0.23043478260869565,230,0.23043478260869565,0.23043478260869565,297.61736785843243
"(10, 20]","(270, 280]",0.4948453608247423,97,0.4948453608247423,0.4948453608247423,297.61736785843243
"(10, 20]","(290, 300]",0.4409448818897638,254,0.4409448818897638,0.4409448818897638,297.61736785843243
