distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(10, 20]",0.5365853658536586,41,0.5365853658536586,0.5365853658536586,298.3049641471951
"(0, 10]","(20, 30]",0.718052738336714,493,0.718052738336714,0.718052738336714,298.3049641471951
"(0, 10]","(30, 40]",0.5433526011560693,519,0.5433526011560693,0.5433526011560693,298.3049641471951
"(0, 10]","(40, 50]",0.8590831918505942,2356,0.8590831918505942,0.8590831918505942,298.3049641471951
"(0, 10]","(50, 60]",0.7779171894604768,797,0.7779171894604768,0.7779171894604768,298.3049641471951
"(0, 10]","(60, 70]",0.8509316770186336,161,0.8509316770186336,0.8509316770186336,298.3049641471951
"(0, 10]","(80, 90]",0.7127659574468085,94,0.7127659574468085,0.7127659574468085,298.3049641471951
"(0, 10]","(90, 100]",0.6686746987951807,166,0.6686746987951807,0.6686746987951807,298.3049641471951
"(0, 10]","(110, 120]",0.0,22,0.0,0.0,298.3049641471951
"(0, 10]","(120, 130]",0.7123745819397993,598,0.7123745819397993,0.7123745819397993,298.3049641471951
"(0, 10]","(130, 140]",0.6227544910179641,334,0.6227544910179641,0.6227544910179641,298.3049641471951
"(0, 10]","(140, 150]",0.7080867850098619,1521,0.7080867850098619,0.7080867850098619,298.3049641471951
"(0, 10]","(150, 160]",0.8258105530832803,1573,0.8258105530832803,0.8258105530832803,298.3049641471951
"(0, 10]","(160, 170]",0.5961111111111111,1800,0.5961111111111111,0.5961111111111111,298.3049641471951
"(0, 10]","(170, 180]",0.6173425366695428,4636,0.6173425366695428,0.6173425366695428,298.3049641471951
"(0, 10]","(180, 190]",0.6690859605352688,4409,0.6690859605352688,0.6690859605352688,298.3049641471951
"(0, 10]","(190, 200]",0.8217054263565892,1806,0.8217054263565892,0.8217054263565892,298.3049641471951
"(0, 10]","(200, 210]",0.7218844984802432,658,0.7218844984802432,0.7218844984802432,298.3049641471951
