distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.9084989718985607,2918,0.9084989718985607,0.9084989718985607,256.66493323197307
"(0, 10]","(10, 20]",0.8465845464725644,1786,0.8465845464725644,0.8465845464725644,256.66493323197307
"(0, 10]","(20, 30]",0.9364896073903002,866,0.9364896073903002,0.9364896073903002,256.66493323197307
"(0, 10]","(30, 40]",0.9240506329113924,395,0.9240506329113924,0.9240506329113924,256.66493323197307
"(0, 10]","(40, 50]",0.8923076923076924,455,0.8923076923076924,0.8923076923076924,256.66493323197307
"(0, 10]","(50, 60]",0.941834451901566,447,0.941834451901566,0.941834451901566,256.66493323197307
"(0, 10]","(70, 80]",0.5714285714285714,77,0.5714285714285714,0.5714285714285714,256.66493323197307
"(0, 10]","(80, 90]",0.8297872340425532,47,0.8297872340425532,0.8297872340425532,256.66493323197307
"(0, 10]","(90, 100]",0.7383474576271186,944,0.7383474576271186,0.7383474576271186,256.66493323197307
"(0, 10]","(100, 110]",0.7765853658536586,1025,0.7765853658536586,0.7765853658536586,256.66493323197307
"(0, 10]","(110, 120]",0.7399041752224503,1461,0.7399041752224503,0.7399041752224503,256.66493323197307
"(0, 10]","(120, 130]",0.7550761421319797,2364,0.7550761421319797,0.7550761421319797,256.66493323197307
"(0, 10]","(130, 140]",0.7468702290076336,3275,0.7468702290076336,0.7468702290076336,256.66493323197307
"(0, 10]","(140, 150]",0.7704421562689279,6604,0.7728,0.7532,256.66493323197307
"(0, 10]","(150, 160]",0.6864963896971656,9279,0.6884,0.7452,256.66493323197307
"(0, 10]","(160, 170]",0.7145316180467476,11038,0.7164,0.7304,256.66493323197307
"(0, 10]","(170, 180]",0.7297878055331721,11169,0.7066,0.7056,256.66493323197307
"(0, 10]","(180, 190]",0.2258557068329304,7859,0.2276,0.6512,256.66493323197307
"(0, 10]","(190, 200]",0.6763776281434657,7277,0.6724,0.6496,256.66493323197307
"(0, 10]","(200, 210]",0.24324324324324326,4033,0.24324324324324326,0.24324324324324326,256.66493323197307
"(0, 10]","(210, 220]",0.7730337078651686,1335,0.7730337078651686,0.7730337078651686,256.66493323197307
"(0, 10]","(260, 270]",0.7590529247910863,718,0.7590529247910863,0.7590529247910863,256.66493323197307
"(0, 10]","(280, 290]",0.5042735042735043,117,0.5042735042735043,0.5042735042735043,256.66493323197307
"(10, 20]","(0, 10]",0.915116622379687,6774,0.7942,0.9588,256.66493323197307
"(10, 20]","(10, 20]",0.9277573884489086,5177,0.928,0.9308,256.66493323197307
"(10, 20]","(20, 30]",0.9157894736842105,3515,0.9157894736842105,0.9157894736842105,256.66493323197307
"(10, 20]","(30, 40]",0.2057040998217469,2805,0.2057040998217469,0.2057040998217469,256.66493323197307
"(10, 20]","(40, 50]",0.9206106870229007,1310,0.9206106870229007,0.9206106870229007,256.66493323197307
"(10, 20]","(50, 60]",0.6005970149253731,1675,0.6005970149253731,0.6005970149253731,256.66493323197307
"(10, 20]","(70, 80]",0.809322033898305,472,0.809322033898305,0.809322033898305,256.66493323197307
"(10, 20]","(80, 90]",0.8718381112984823,593,0.8718381112984823,0.8718381112984823,256.66493323197307
"(10, 20]","(90, 100]",0.8268991282689913,2409,0.8268991282689913,0.8268991282689913,256.66493323197307
"(10, 20]","(100, 110]",0.8493577267419229,2569,0.8493577267419229,0.8493577267419229,256.66493323197307
"(10, 20]","(110, 120]",0.18322351748606183,3946,0.18322351748606183,0.18322351748606183,256.66493323197307
"(10, 20]","(120, 130]",0.7803678747040612,5491,0.781,0.7768,256.66493323197307
"(10, 20]","(130, 140]",0.28739495798319326,8330,0.7836,0.7976,256.66493323197307
"(10, 20]","(140, 150]",0.28832255610498286,15774,0.2268,0.7792,256.66493323197307
"(10, 20]","(150, 160]",0.8685430864147747,24799,0.7942,0.778,256.66493323197307
"(10, 20]","(160, 170]",0.3375644833515711,31985,0.5318,0.524,256.66493323197307
"(10, 20]","(170, 180]",0.5626718075041948,28011,0.728,0.63,256.66493323197307
"(10, 20]","(180, 190]",0.22965431404825953,24907,0.6826,0.824,256.66493323197307
"(10, 20]","(190, 200]",0.5016346344362987,20188,0.5268,0.7664,256.66493323197307
"(10, 20]","(200, 210]",0.19350140056022408,8925,0.1904,0.1768,256.66493323197307
"(10, 20]","(210, 220]",0.5537646279531906,4529,0.5537646279531906,0.5537646279531906,256.66493323197307
"(10, 20]","(260, 270]",0.19520851818988466,1127,0.19520851818988466,0.19520851818988466,256.66493323197307
"(10, 20]","(280, 290]",0.6846846846846847,666,0.6846846846846847,0.6846846846846847,256.66493323197307
"(20, 30]","(0, 10]",0.9753903933583712,10118,0.9746,0.9724,256.66493323197307
"(20, 30]","(10, 20]",0.962171052631579,7904,0.961,0.9736,256.66493323197307
"(20, 30]","(20, 30]",0.962779552715655,6260,0.962,0.96,256.66493323197307
"(20, 30]","(30, 40]",0.9641488779419813,3654,0.9641488779419813,0.9641488779419813,256.66493323197307
"(20, 30]","(40, 50]",0.9528423772609819,1548,0.9528423772609819,0.9528423772609819,256.66493323197307
"(20, 30]","(50, 60]",0.9245861434702637,1631,0.9245861434702637,0.9245861434702637,256.66493323197307
"(20, 30]","(70, 80]",0.7924528301886793,265,0.7924528301886793,0.7924528301886793,256.66493323197307
"(20, 30]","(80, 90]",0.896551724137931,580,0.896551724137931,0.896551724137931,256.66493323197307
"(20, 30]","(90, 100]",0.8565008987417615,3338,0.8565008987417615,0.8565008987417615,256.66493323197307
"(20, 30]","(100, 110]",0.7928205128205128,2925,0.7928205128205128,0.7928205128205128,256.66493323197307
"(20, 30]","(110, 120]",0.7881715362865221,4244,0.7881715362865221,0.7881715362865221,256.66493323197307
"(20, 30]","(120, 130]",0.5835728331568598,6611,0.5858,0.5628,256.66493323197307
"(20, 30]","(130, 140]",0.7123220422189495,8148,0.712,0.1884,256.66493323197307
"(20, 30]","(140, 150]",0.8085140909828528,18487,0.8174,0.738,256.66493323197307
"(20, 30]","(150, 160]",0.2927724983909439,26413,0.1644,0.5868,256.66493323197307
"(20, 30]","(160, 170]",0.8137863733144074,33816,0.7376,0.7236,256.66493323197307
"(20, 30]","(170, 180]",0.48719427388988773,29479,0.1504,0.1548,256.66493323197307
"(20, 30]","(180, 190]",0.20919934290407827,28002,0.1846,0.7036,256.66493323197307
"(20, 30]","(190, 200]",0.19171133231240428,20896,0.2016,0.284,256.66493323197307
"(20, 30]","(200, 210]",0.22548831865185753,10444,0.1692,0.504,256.66493323197307
"(20, 30]","(210, 220]",0.11772727272727272,4400,0.11772727272727272,0.11772727272727272,256.66493323197307
"(20, 30]","(260, 270]",0.7560854446100348,2013,0.7560854446100348,0.7560854446100348,256.66493323197307
"(20, 30]","(280, 290]",0.8251900108577633,921,0.8251900108577633,0.8251900108577633,256.66493323197307
"(30, 40]","(0, 10]",0.22600121863402203,18053,0.036,0.0348,256.66493323197307
"(30, 40]","(10, 20]",0.31031436736814755,19245,0.635,0.382,256.66493323197307
"(30, 40]","(20, 30]",0.06311207834602829,16542,0.1194,0.892,256.66493323197307
"(30, 40]","(30, 40]",0.07347500645272305,11623,0.6742,0.906,256.66493323197307
"(30, 40]","(40, 50]",0.07544449783757809,4162,0.07544449783757809,0.07544449783757809,256.66493323197307
"(30, 40]","(50, 60]",0.8552894211576846,2004,0.8552894211576846,0.8552894211576846,256.66493323197307
"(30, 40]","(70, 80]",0.8127490039840638,502,0.8127490039840638,0.8127490039840638,256.66493323197307
"(30, 40]","(80, 90]",0.8051349572086899,1519,0.8051349572086899,0.8051349572086899,256.66493323197307
"(30, 40]","(90, 100]",0.7755860491709549,3498,0.7755860491709549,0.7755860491709549,256.66493323197307
"(30, 40]","(100, 110]",0.755608799825746,4591,0.755608799825746,0.755608799825746,256.66493323197307
"(30, 40]","(110, 120]",0.5417292719573829,7321,0.544,0.5128,256.66493323197307
"(30, 40]","(120, 130]",0.7392439431913116,9576,0.7348,0.734,256.66493323197307
"(30, 40]","(130, 140]",0.7433603578417668,10731,0.7444,0.5604,256.66493323197307
"(30, 40]","(140, 150]",0.31739310535278686,21727,0.2778,0.2872,256.66493323197307
"(30, 40]","(150, 160]",0.33414620314183635,35266,0.5222,0.518,256.66493323197307
"(30, 40]","(160, 170]",0.6328527909040754,41689,0.5052,0.6756,256.66493323197307
"(30, 40]","(170, 180]",0.31919038857019155,36956,0.5304,0.54,256.66493323197307
"(30, 40]","(180, 190]",0.2371568235619639,32527,0.1956,0.218,256.66493323197307
"(30, 40]","(190, 200]",0.22631247043985495,25372,0.1736,0.408,256.66493323197307
"(30, 40]","(200, 210]",0.2150564828865284,11862,0.152,0.3956,256.66493323197307
"(30, 40]","(210, 220]",0.21650694308625074,5113,0.2174,0.1476,256.66493323197307
"(30, 40]","(260, 270]",0.747086247086247,2574,0.747086247086247,0.747086247086247,256.66493323197307
"(30, 40]","(280, 290]",0.6877496671105193,1502,0.6877496671105193,0.6877496671105193,256.66493323197307
"(40, 50]","(0, 10]",0.9770801815431165,13220,0.9732,0.972,256.66493323197307
"(40, 50]","(10, 20]",0.9640175451639283,13451,0.963,0.9676,256.66493323197307
"(40, 50]","(20, 30]",0.9230152365677626,9976,0.9334,0.932,256.66493323197307
