distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.39610963748894784,1131,0.39610963748894784,0.39610963748894784,298.59114049653874
"(0, 10]","(10, 20]",0.2185017026106697,3524,0.2185017026106697,0.2185017026106697,298.59114049653874
"(0, 10]","(20, 30]",0.35876475930971846,1101,0.35876475930971846,0.35876475930971846,298.59114049653874
"(0, 10]","(30, 40]",0.40166865315852207,839,0.40166865315852207,0.40166865315852207,298.59114049653874
"(0, 10]","(40, 50]",0.381453154875717,2092,0.381453154875717,0.381453154875717,298.59114049653874
"(0, 10]","(50, 60]",0.6637168141592921,565,0.6637168141592921,0.6637168141592921,298.59114049653874
"(0, 10]","(60, 70]",0.5503875968992248,258,0.5503875968992248,0.5503875968992248,298.59114049653874
"(0, 10]","(70, 80]",0.4157303370786517,89,0.4157303370786517,0.4157303370786517,298.59114049653874
"(0, 10]","(80, 90]",0.2948207171314741,251,0.2948207171314741,0.2948207171314741,298.59114049653874
"(0, 10]","(90, 100]",0.19186046511627908,344,0.19186046511627908,0.19186046511627908,298.59114049653874
"(0, 10]","(100, 110]",0.18144329896907216,485,0.18144329896907216,0.18144329896907216,298.59114049653874
"(0, 10]","(110, 120]",0.16923076923076924,520,0.16923076923076924,0.16923076923076924,298.59114049653874
"(0, 10]","(120, 130]",0.135632183908046,870,0.135632183908046,0.135632183908046,298.59114049653874
"(0, 10]","(130, 140]",0.0,1556,0.0,0.0,298.59114049653874
"(0, 10]","(140, 150]",0.1809453471196455,1354,0.1809453471196455,0.1809453471196455,298.59114049653874
"(0, 10]","(150, 160]",0.0,1875,0.0,0.0,298.59114049653874
"(0, 10]","(160, 170]",0.18084762212876093,3091,0.18084762212876093,0.18084762212876093,298.59114049653874
"(0, 10]","(170, 180]",0.0,3116,0.0,0.0,298.59114049653874
"(0, 10]","(180, 190]",0.0,2066,0.0,0.0,298.59114049653874
"(0, 10]","(190, 200]",0.09973404255319149,752,0.09973404255319149,0.09973404255319149,298.59114049653874
"(0, 10]","(200, 210]",0.06451612903225806,31,0.06451612903225806,0.06451612903225806,298.59114049653874
"(0, 10]","(210, 220]",0.1978021978021978,91,0.1978021978021978,0.1978021978021978,298.59114049653874
"(0, 10]","(220, 230]",0.12096774193548387,124,0.12096774193548387,0.12096774193548387,298.59114049653874
"(0, 10]","(230, 240]",0.14285714285714285,28,0.14285714285714285,0.14285714285714285,298.59114049653874
"(0, 10]","(240, 250]",0.10714285714285714,112,0.10714285714285714,0.10714285714285714,298.59114049653874
"(0, 10]","(250, 260]",0.36619718309859156,71,0.36619718309859156,0.36619718309859156,298.59114049653874
"(0, 10]","(270, 280]",0.2,30,0.2,0.2,298.59114049653874
"(10, 20]","(0, 10]",0.4488667772249862,5427,0.4482,0.4436,298.59114049653874
"(10, 20]","(10, 20]",0.4798687089715536,13710,0.678,0.3604,298.59114049653874
"(10, 20]","(20, 30]",0.2821557261475795,6383,0.2864,0.2924,298.59114049653874
"(10, 20]","(30, 40]",0.24947491248541423,4285,0.24947491248541423,0.24947491248541423,298.59114049653874
"(10, 20]","(40, 50]",0.4234835837506956,7188,0.4246,0.4552,298.59114049653874
"(10, 20]","(50, 60]",0.215962441314554,2769,0.215962441314554,0.215962441314554,298.59114049653874
"(10, 20]","(60, 70]",0.49663299663299665,1188,0.49663299663299665,0.49663299663299665,298.59114049653874
"(10, 20]","(70, 80]",0.5282131661442007,638,0.5282131661442007,0.5282131661442007,298.59114049653874
"(10, 20]","(80, 90]",0.36013986013986016,858,0.36013986013986016,0.36013986013986016,298.59114049653874
"(10, 20]","(90, 100]",0.4746291959406714,1281,0.4746291959406714,0.4746291959406714,298.59114049653874
"(10, 20]","(100, 110]",0.30569033965593295,2267,0.30569033965593295,0.30569033965593295,298.59114049653874
"(10, 20]","(110, 120]",0.2631578947368421,1995,0.2631578947368421,0.2631578947368421,298.59114049653874
"(10, 20]","(120, 130]",0.2730274017827666,3029,0.2730274017827666,0.2730274017827666,298.59114049653874
"(10, 20]","(130, 140]",0.2475902475902476,5291,0.2478,0.252,298.59114049653874
"(10, 20]","(140, 150]",0.25815418828762043,5396,0.2614,0.244,298.59114049653874
"(10, 20]","(150, 160]",0.22793770646531383,6357,0.231,0.224,298.59114049653874
"(10, 20]","(160, 170]",0.222433279513724,10529,0.0,0.0,298.59114049653874
"(10, 20]","(170, 180]",0.2047858942065491,11910,0.0,0.0,298.59114049653874
"(10, 20]","(180, 190]",0.2052807735217553,8067,0.1924,0.2064,298.59114049653874
"(10, 20]","(190, 200]",0.1850872554204125,1891,0.1850872554204125,0.1850872554204125,298.59114049653874
"(10, 20]","(200, 210]",0.26640926640926643,259,0.26640926640926643,0.26640926640926643,298.59114049653874
"(10, 20]","(210, 220]",0.1377952755905512,254,0.1377952755905512,0.1377952755905512,298.59114049653874
"(10, 20]","(220, 230]",0.5619469026548672,452,0.5619469026548672,0.5619469026548672,298.59114049653874
"(10, 20]","(230, 240]",0.4942528735632184,87,0.4942528735632184,0.4942528735632184,298.59114049653874
"(10, 20]","(240, 250]",0.25738396624472576,237,0.25738396624472576,0.25738396624472576,298.59114049653874
"(10, 20]","(250, 260]",0.11822660098522167,203,0.11822660098522167,0.11822660098522167,298.59114049653874
"(10, 20]","(270, 280]",0.3620689655172414,58,0.3620689655172414,0.3620689655172414,298.59114049653874
"(20, 30]","(0, 10]",0.4732218161371943,14228,0.576,0.7272,298.59114049653874
"(20, 30]","(10, 20]",0.3758498111530771,45010,0.2878,0.6588,298.59114049653874
"(20, 30]","(20, 30]",0.34137773722627734,21920,0.192,0.7104,298.59114049653874
"(20, 30]","(30, 40]",0.2526997840172786,13890,0.3114,0.6816,298.59114049653874
"(20, 30]","(40, 50]",0.4838549428713363,22143,0.7828,0.7848,298.59114049653874
"(20, 30]","(50, 60]",0.32998547918683446,8264,0.3294,0.4828,298.59114049653874
"(20, 30]","(60, 70]",0.6300539083557951,2968,0.6300539083557951,0.6300539083557951,298.59114049653874
"(20, 30]","(70, 80]",0.6136842105263158,950,0.6136842105263158,0.6136842105263158,298.59114049653874
"(20, 30]","(80, 90]",0.19358533791523483,1746,0.19358533791523483,0.19358533791523483,298.59114049653874
"(20, 30]","(90, 100]",0.5054982817869416,2910,0.5054982817869416,0.5054982817869416,298.59114049653874
"(20, 30]","(100, 110]",0.3215796897038082,3545,0.3215796897038082,0.3215796897038082,298.59114049653874
"(20, 30]","(110, 120]",0.33745534487496565,3639,0.33745534487496565,0.33745534487496565,298.59114049653874
"(20, 30]","(120, 130]",0.30583362098722816,5794,0.3038,0.3188,298.59114049653874
"(20, 30]","(130, 140]",0.2746081504702194,9570,0.2334,0.2368,298.59114049653874
"(20, 30]","(140, 150]",0.2642553191489362,9400,0.2746,0.2804,298.59114049653874
"(20, 30]","(150, 160]",0.2588201820940819,10544,0.2674,0.2828,298.59114049653874
"(20, 30]","(160, 170]",0.22286487816884076,16252,0.2328,0.2384,298.59114049653874
"(20, 30]","(170, 180]",0.0,17323,0.0,0.0,298.59114049653874
"(20, 30]","(180, 190]",0.0,13011,0.0,0.0,298.59114049653874
"(20, 30]","(190, 200]",0.0,3102,0.0,0.0,298.59114049653874
"(20, 30]","(200, 210]",0.21654929577464788,568,0.21654929577464788,0.21654929577464788,298.59114049653874
"(20, 30]","(210, 220]",0.15015015015015015,333,0.15015015015015015,0.15015015015015015,298.59114049653874
"(20, 30]","(220, 230]",0.2605932203389831,944,0.2605932203389831,0.2605932203389831,298.59114049653874
