distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.15977175463623394,3505,0.15977175463623394,0.15977175463623394,270.9285009862717
"(0, 10]","(10, 20]",0.0,6109,0.0,0.0,270.9285009862717
"(0, 10]","(20, 30]",0.689623786407767,3296,0.689623786407767,0.689623786407767,270.9285009862717
"(0, 10]","(30, 40]",0.7215536105032823,1828,0.7215536105032823,0.7215536105032823,270.9285009862717
"(0, 10]","(40, 50]",0.8644859813084113,1926,0.8644859813084113,0.8644859813084113,270.9285009862717
"(0, 10]","(50, 60]",0.558282208588957,326,0.558282208588957,0.558282208588957,270.9285009862717
"(0, 10]","(70, 80]",0.40102827763496146,389,0.40102827763496146,0.40102827763496146,270.9285009862717
"(0, 10]","(80, 90]",0.5702127659574469,470,0.5702127659574469,0.5702127659574469,270.9285009862717
"(0, 10]","(90, 100]",0.6078125,1280,0.6078125,0.6078125,270.9285009862717
"(0, 10]","(100, 110]",0.35054347826086957,736,0.35054347826086957,0.35054347826086957,270.9285009862717
"(0, 10]","(110, 120]",0.564673700664322,2559,0.564673700664322,0.564673700664322,270.9285009862717
"(0, 10]","(120, 130]",0.26615318784766795,2337,0.26615318784766795,0.26615318784766795,270.9285009862717
"(0, 10]","(130, 140]",0.22563787273286198,3253,0.22563787273286198,0.22563787273286198,270.9285009862717
"(0, 10]","(140, 150]",0.23166522864538394,2318,0.23166522864538394,0.23166522864538394,270.9285009862717
"(0, 10]","(150, 160]",0.44869750132908026,3762,0.44869750132908026,0.44869750132908026,270.9285009862717
"(0, 10]","(160, 170]",0.5966862416107382,4768,0.5966862416107382,0.5966862416107382,270.9285009862717
"(0, 10]","(170, 180]",0.65635507733692,7435,0.659,0.6592,270.9285009862717
"(0, 10]","(180, 190]",0.5943426042983565,6328,0.5942,0.6052,270.9285009862717
"(0, 10]","(190, 200]",0.5760558907589711,3149,0.5760558907589711,0.5760558907589711,270.9285009862717
"(0, 10]","(200, 210]",0.6854558107167711,1437,0.6854558107167711,0.6854558107167711,270.9285009862717
"(0, 10]","(220, 230]",0.6175115207373272,217,0.6175115207373272,0.6175115207373272,270.9285009862717
"(0, 10]","(230, 240]",0.25,76,0.25,0.25,270.9285009862717
"(0, 10]","(280, 290]",0.3838383838383838,99,0.3838383838383838,0.3838383838383838,270.9285009862717
"(10, 20]","(0, 10]",0.0994322317659048,6869,0.0974,0.0928,270.9285009862717
"(10, 20]","(10, 20]",0.10395472613353096,14843,0.1082,0.4908,270.9285009862717
"(10, 20]","(20, 30]",0.7465382299819386,6644,0.7484,0.742,270.9285009862717
"(10, 20]","(30, 40]",0.7653569452130603,7228,0.7672,0.766,270.9285009862717
"(10, 20]","(40, 50]",0.7748899601760637,4771,0.7748899601760637,0.7748899601760637,270.9285009862717
"(10, 20]","(50, 60]",0.8208333333333333,960,0.8208333333333333,0.8208333333333333,270.9285009862717
"(10, 20]","(60, 70]",0.5608974358974359,312,0.5608974358974359,0.5608974358974359,270.9285009862717
"(10, 20]","(70, 80]",0.6911196911196911,777,0.6911196911196911,0.6911196911196911,270.9285009862717
"(10, 20]","(80, 90]",0.8120539254559873,1261,0.8120539254559873,0.8120539254559873,270.9285009862717
"(10, 20]","(90, 100]",0.6477900552486188,2172,0.6477900552486188,0.6477900552486188,270.9285009862717
"(10, 20]","(100, 110]",0.5668146951958014,2477,0.5668146951958014,0.5668146951958014,270.9285009862717
"(10, 20]","(110, 120]",0.18529503590384014,6406,0.6334,0.7764,270.9285009862717
"(10, 20]","(120, 130]",0.22132397803538742,6556,0.2262,0.6324,270.9285009862717
"(10, 20]","(130, 140]",0.11968295904887714,7570,0.1244,0.0972,270.9285009862717
"(10, 20]","(140, 150]",0.5567242674680691,6655,0.6084,0.604,270.9285009862717
"(10, 20]","(150, 160]",0.476733471550334,8682,0.4864,0.4768,270.9285009862717
"(10, 20]","(160, 170]",0.5528060509851527,10709,0.5562,0.556,270.9285009862717
"(10, 20]","(170, 180]",0.6248194511314396,16616,0.6006,0.5932,270.9285009862717
"(10, 20]","(180, 190]",0.6499750457494593,12022,0.594,0.746,270.9285009862717
"(10, 20]","(190, 200]",0.17944758963801682,5829,0.1786,0.6172,270.9285009862717
"(10, 20]","(200, 210]",0.3975221238938053,2825,0.3975221238938053,0.3975221238938053,270.9285009862717
"(10, 20]","(210, 220]",0.9251101321585903,454,0.9251101321585903,0.9251101321585903,270.9285009862717
"(10, 20]","(220, 230]",0.7684630738522954,501,0.7684630738522954,0.7684630738522954,270.9285009862717
"(10, 20]","(230, 240]",0.8386075949367089,316,0.8386075949367089,0.8386075949367089,270.9285009862717
"(10, 20]","(270, 280]",0.4918032786885246,183,0.4918032786885246,0.4918032786885246,270.9285009862717
"(10, 20]","(280, 290]",0.5800865800865801,231,0.5800865800865801,0.5800865800865801,270.9285009862717
"(20, 30]","(0, 10]",0.5060776063581113,8556,0.5186,0.5196,270.9285009862717
"(20, 30]","(10, 20]",0.07802733704237928,14559,0.86,0.8596,270.9285009862717
"(20, 30]","(20, 30]",0.8479169669886117,6937,0.8428,0.8472,270.9285009862717
"(20, 30]","(30, 40]",0.9012450139006406,8273,0.9036,0.8852,270.9285009862717
"(20, 30]","(40, 50]",0.8721707264496659,4639,0.8721707264496659,0.8721707264496659,270.9285009862717
"(20, 30]","(50, 60]",0.8560779816513762,1744,0.8560779816513762,0.8560779816513762,270.9285009862717
"(20, 30]","(60, 70]",0.7294117647058823,765,0.7294117647058823,0.7294117647058823,270.9285009862717
"(20, 30]","(70, 80]",0.25386996904024767,969,0.25386996904024767,0.25386996904024767,270.9285009862717
"(20, 30]","(80, 90]",0.6830188679245283,1590,0.6830188679245283,0.6830188679245283,270.9285009862717
"(20, 30]","(90, 100]",0.7037140463557665,3581,0.7037140463557665,0.7037140463557665,270.9285009862717
"(20, 30]","(100, 110]",0.6938514090520922,4684,0.6938514090520922,0.6938514090520922,270.9285009862717
"(20, 30]","(110, 120]",0.5806409757363435,7707,0.576,0.578,270.9285009862717
"(20, 30]","(120, 130]",0.3851005981511691,9195,0.7614,0.6812,270.9285009862717
"(20, 30]","(130, 140]",0.5789607527337459,11797,0.5782,0.5988,270.9285009862717
"(20, 30]","(140, 150]",0.5981320206992301,7923,0.5952,0.6052,270.9285009862717
"(20, 30]","(150, 160]",0.27090203685742,10310,0.2746,0.28,270.9285009862717
"(20, 30]","(160, 170]",0.6096583873552335,13729,0.7804,0.78,270.9285009862717
"(20, 30]","(170, 180]",0.6097403644573456,24804,0.5858,0.5868,270.9285009862717
"(20, 30]","(180, 190]",0.6226887409683108,17577,0.7958,0.626,270.9285009862717
"(20, 30]","(190, 200]",0.27663355140941764,12381,0.167,0.666,270.9285009862717
"(20, 30]","(200, 210]",0.17145548751766368,4246,0.17145548751766368,0.17145548751766368,270.9285009862717
"(20, 30]","(210, 220]",0.5808080808080808,198,0.5808080808080808,0.5808080808080808,270.9285009862717
"(20, 30]","(220, 230]",0.7688172043010753,558,0.7688172043010753,0.7688172043010753,270.9285009862717
"(20, 30]","(230, 240]",0.7837301587301587,504,0.7837301587301587,0.7837301587301587,270.9285009862717
"(20, 30]","(270, 280]",0.6596638655462185,238,0.6596638655462185,0.6596638655462185,270.9285009862717
"(20, 30]","(280, 290]",0.7380952380952381,84,0.7380952380952381,0.7380952380952381,270.9285009862717
"(30, 40]","(0, 10]",0.9083741336554969,15727,0.8982,0.9,270.9285009862717
"(30, 40]","(10, 20]",0.7448308914144872,29212,0.8972,0.9024,270.9285009862717
"(30, 40]","(20, 30]",0.8816895011732647,13211,0.9032,0.904,270.9285009862717
"(30, 40]","(30, 40]",0.9005336001334,11994,0.8996,0.8996,270.9285009862717
"(30, 40]","(40, 50]",0.8962366237826139,8317,0.899,0.8996,270.9285009862717
"(30, 40]","(50, 60]",0.8933979406420351,1651,0.8933979406420351,0.8933979406420351,270.9285009862717
"(30, 40]","(60, 70]",0.8764236902050114,1756,0.8764236902050114,0.8764236902050114,270.9285009862717
"(30, 40]","(70, 80]",0.8348729792147807,2598,0.8348729792147807,0.8348729792147807,270.9285009862717
"(30, 40]","(80, 90]",0.7727272727272727,2904,0.7727272727272727,0.7727272727272727,270.9285009862717
"(30, 40]","(90, 100]",0.8007930214115782,6305,0.786,0.7716,270.9285009862717
"(30, 40]","(100, 110]",0.2365988909426987,6492,0.2368,0.7324,270.9285009862717
"(30, 40]","(110, 120]",0.7522257431718726,13254,0.7626,0.7548,270.9285009862717
"(30, 40]","(120, 130]",0.0,13482,0.6474,0.6936,270.9285009862717
"(30, 40]","(130, 140]",0.857558600984179,18899,0.7136,0.698,270.9285009862717
