distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.16125860373647985,2034,0.16125860373647985,0.16125860373647985,281.6985832281348
"(0, 10]","(10, 20]",0.24778761061946902,2599,0.24778761061946902,0.24778761061946902,281.6985832281348
"(0, 10]","(20, 30]",0.2956043956043956,910,0.2956043956043956,0.2956043956043956,281.6985832281348
"(0, 10]","(30, 40]",0.14705882352941177,374,0.14705882352941177,0.14705882352941177,281.6985832281348
"(0, 10]","(40, 50]",0.2607338017174083,1281,0.2607338017174083,0.2607338017174083,281.6985832281348
"(0, 10]","(50, 60]",0.1800595238095238,1344,0.1800595238095238,0.1800595238095238,281.6985832281348
"(0, 10]","(60, 70]",0.182053494391717,1159,0.182053494391717,0.182053494391717,281.6985832281348
"(0, 10]","(70, 80]",0.22191400832177532,721,0.22191400832177532,0.22191400832177532,281.6985832281348
"(0, 10]","(80, 90]",0.16080402010050251,199,0.16080402010050251,0.16080402010050251,281.6985832281348
"(0, 10]","(90, 100]",0.1670353982300885,904,0.1670353982300885,0.1670353982300885,281.6985832281348
"(0, 10]","(100, 110]",0.22379269729093051,1698,0.22379269729093051,0.22379269729093051,281.6985832281348
"(0, 10]","(110, 120]",0.19492957746478873,3550,0.19492957746478873,0.19492957746478873,281.6985832281348
"(0, 10]","(120, 130]",0.19055168040583387,3154,0.19055168040583387,0.19055168040583387,281.6985832281348
"(0, 10]","(130, 140]",0.20319084888621314,3322,0.20319084888621314,0.20319084888621314,281.6985832281348
"(0, 10]","(140, 150]",0.17551020408163265,1225,0.17551020408163265,0.17551020408163265,281.6985832281348
"(0, 10]","(170, 180]",0.3409090909090909,88,0.3409090909090909,0.3409090909090909,281.6985832281348
"(10, 20]","(0, 10]",0.26984718598583673,2683,0.26984718598583673,0.26984718598583673,281.6985832281348
"(10, 20]","(10, 20]",0.3252069917203312,2174,0.3252069917203312,0.3252069917203312,281.6985832281348
"(10, 20]","(20, 30]",0.3188259109311741,988,0.3188259109311741,0.3188259109311741,281.6985832281348
"(10, 20]","(30, 40]",0.16474464579901152,607,0.16474464579901152,0.16474464579901152,281.6985832281348
"(10, 20]","(40, 50]",0.18233851185609157,1223,0.18233851185609157,0.18233851185609157,281.6985832281348
"(10, 20]","(50, 60]",0.17003449975357318,2029,0.17003449975357318,0.17003449975357318,281.6985832281348
"(10, 20]","(60, 70]",0.19170705438879915,1857,0.19170705438879915,0.19170705438879915,281.6985832281348
"(10, 20]","(70, 80]",0.22042341220423411,803,0.22042341220423411,0.22042341220423411,281.6985832281348
"(10, 20]","(80, 90]",0.16834170854271358,398,0.16834170854271358,0.16834170854271358,281.6985832281348
"(10, 20]","(90, 100]",0.2241555783009212,977,0.2241555783009212,0.2241555783009212,281.6985832281348
"(10, 20]","(100, 110]",0.26479007633587787,2096,0.26479007633587787,0.26479007633587787,281.6985832281348
"(10, 20]","(110, 120]",0.2625378660383709,2971,0.2625378660383709,0.2625378660383709,281.6985832281348
"(10, 20]","(120, 130]",0.2658265826582658,3333,0.2658265826582658,0.2658265826582658,281.6985832281348
"(10, 20]","(130, 140]",0.2452153110047847,4180,0.2452153110047847,0.2452153110047847,281.6985832281348
"(10, 20]","(140, 150]",0.22909346451159524,1423,0.22909346451159524,0.22909346451159524,281.6985832281348
"(10, 20]","(170, 180]",0.3090909090909091,55,0.3090909090909091,0.3090909090909091,281.6985832281348
"(20, 30]","(0, 10]",0.3898923237235151,5758,0.3898,0.3896,281.6985832281348
"(20, 30]","(10, 20]",0.3033008096325514,4817,0.3033008096325514,0.3033008096325514,281.6985832281348
"(20, 30]","(20, 30]",0.34029345372460496,1772,0.34029345372460496,0.34029345372460496,281.6985832281348
"(20, 30]","(30, 40]",0.21266540642722118,1058,0.21266540642722118,0.21266540642722118,281.6985832281348
"(20, 30]","(40, 50]",0.18589360430364615,1673,0.18589360430364615,0.18589360430364615,281.6985832281348
"(20, 30]","(50, 60]",0.19757620271759088,2723,0.19757620271759088,0.19757620271759088,281.6985832281348
"(20, 30]","(60, 70]",0.2345983242976836,2029,0.2345983242976836,0.2345983242976836,281.6985832281348
"(20, 30]","(70, 80]",0.19190751445086704,865,0.19190751445086704,0.19190751445086704,281.6985832281348
"(20, 30]","(80, 90]",0.2581648522550544,643,0.2581648522550544,0.2581648522550544,281.6985832281348
"(20, 30]","(90, 100]",0.28503937007874014,1270,0.28503937007874014,0.28503937007874014,281.6985832281348
"(20, 30]","(100, 110]",0.27735124760076774,3126,0.27735124760076774,0.27735124760076774,281.6985832281348
"(20, 30]","(110, 120]",0.26602033577677936,4229,0.26602033577677936,0.26602033577677936,281.6985832281348
"(20, 30]","(120, 130]",0.28257978723404253,4512,0.28257978723404253,0.28257978723404253,281.6985832281348
"(20, 30]","(130, 140]",0.2846153846153846,5460,0.2886,0.272,281.6985832281348
"(20, 30]","(140, 150]",0.29947328818660646,2658,0.29947328818660646,0.29947328818660646,281.6985832281348
"(20, 30]","(170, 180]",0.23300970873786409,103,0.23300970873786409,0.23300970873786409,281.6985832281348
"(30, 40]","(0, 10]",0.263245646535754,10796,0.4972,0.51,281.6985832281348
"(30, 40]","(10, 20]",0.29332264345435805,8731,0.2992,0.4536,281.6985832281348
"(30, 40]","(20, 30]",0.35188724319159104,4186,0.35188724319159104,0.35188724319159104,281.6985832281348
"(30, 40]","(30, 40]",0.22060164083865086,1097,0.22060164083865086,0.22060164083865086,281.6985832281348
"(30, 40]","(40, 50]",0.22951471758154335,2514,0.22951471758154335,0.22951471758154335,281.6985832281348
"(30, 40]","(50, 60]",0.22018348623853212,3270,0.22018348623853212,0.22018348623853212,281.6985832281348
"(30, 40]","(60, 70]",0.20505309410472355,2731,0.20505309410472355,0.20505309410472355,281.6985832281348
"(30, 40]","(70, 80]",0.2881608339538347,1343,0.2881608339538347,0.2881608339538347,281.6985832281348
"(30, 40]","(80, 90]",0.36616454229432216,863,0.36616454229432216,0.36616454229432216,281.6985832281348
"(30, 40]","(90, 100]",0.31262729124236255,1964,0.31262729124236255,0.31262729124236255,281.6985832281348
"(30, 40]","(100, 110]",0.32667160128300027,4053,0.32667160128300027,0.32667160128300027,281.6985832281348
"(30, 40]","(110, 120]",0.31215161649944256,6279,0.3132,0.3296,281.6985832281348
"(30, 40]","(120, 130]",0.32950136513866934,6959,0.3566,0.3604,281.6985832281348
"(30, 40]","(130, 140]",0.31195533769063183,7344,0.3122,0.3652,281.6985832281348
"(30, 40]","(140, 150]",0.29835129993658843,3154,0.29835129993658843,0.29835129993658843,281.6985832281348
"(30, 40]","(170, 180]",0.34814814814814815,135,0.34814814814814815,0.34814814814814815,281.6985832281348
"(40, 50]","(0, 10]",0.2242893741612785,16394,0.5556,0.5492,281.6985832281348
"(40, 50]","(10, 20]",0.28905750798722046,12520,0.2818,0.4912,281.6985832281348
"(40, 50]","(20, 30]",0.3436382217680123,3914,0.3436382217680123,0.3436382217680123,281.6985832281348
"(40, 50]","(30, 40]",0.2471264367816092,1566,0.2471264367816092,0.2471264367816092,281.6985832281348
"(40, 50]","(40, 50]",0.2229750538959039,3247,0.2229750538959039,0.2229750538959039,281.6985832281348
"(40, 50]","(50, 60]",0.22041006523765144,4292,0.22041006523765144,0.22041006523765144,281.6985832281348
"(40, 50]","(60, 70]",0.24752732951587714,3842,0.24752732951587714,0.24752732951587714,281.6985832281348
"(40, 50]","(70, 80]",0.2563978754225012,2071,0.2563978754225012,0.2563978754225012,281.6985832281348
"(40, 50]","(80, 90]",0.44096385542168676,830,0.44096385542168676,0.44096385542168676,281.6985832281348
"(40, 50]","(90, 100]",0.30048608042421565,2263,0.30048608042421565,0.30048608042421565,281.6985832281348
"(40, 50]","(100, 110]",0.29744605900484367,4542,0.29744605900484367,0.29744605900484367,281.6985832281348
"(40, 50]","(110, 120]",0.3157251161653216,8178,0.4456,0.4272,281.6985832281348
"(40, 50]","(120, 130]",0.31355129116323144,8442,0.3132,0.5424,281.6985832281348
"(40, 50]","(130, 140]",0.36733586543678787,7372,0.3678,0.5372,281.6985832281348
"(40, 50]","(140, 150]",0.29442508710801396,2870,0.29442508710801396,0.29442508710801396,281.6985832281348
"(40, 50]","(170, 180]",0.16806722689075632,119,0.16806722689075632,0.16806722689075632,281.6985832281348
"(50, 60]","(0, 10]",0.21729957805907174,18960,0.5516,0.5808,281.6985832281348
"(50, 60]","(10, 20]",0.4466872863421781,18429,0.4434,0.702,281.6985832281348
"(50, 60]","(20, 30]",0.3614870119769793,6429,0.3582,0.3552,281.6985832281348
"(50, 60]","(30, 40]",0.24370208105147864,1826,0.24370208105147864,0.24370208105147864,281.6985832281348
"(50, 60]","(40, 50]",0.24826789838337182,4330,0.24826789838337182,0.24826789838337182,281.6985832281348
"(50, 60]","(50, 60]",0.23015430377393567,5379,0.2292,0.2284,281.6985832281348
"(50, 60]","(60, 70]",0.2472202507688668,4227,0.2472202507688668,0.2472202507688668,281.6985832281348
"(50, 60]","(70, 80]",0.2750439367311072,2276,0.2750439367311072,0.2750439367311072,281.6985832281348
"(50, 60]","(80, 90]",0.5202220459952419,1261,0.5202220459952419,0.5202220459952419,281.6985832281348
"(50, 60]","(90, 100]",0.3234816498863267,3079,0.3234816498863267,0.3234816498863267,281.6985832281348
"(50, 60]","(100, 110]",0.5270895275850678,6054,0.5306,0.4124,281.6985832281348
"(50, 60]","(110, 120]",0.3073825503355705,8195,0.3076,0.3148,281.6985832281348
"(50, 60]","(120, 130]",0.32634887375589317,7636,0.3254,0.3696,281.6985832281348
"(50, 60]","(130, 140]",0.4879312696031638,7333,0.4918,0.3996,281.6985832281348
"(50, 60]","(140, 150]",0.29965592743196745,3197,0.29965592743196745,0.29965592743196745,281.6985832281348
"(50, 60]","(170, 180]",0.45081967213114754,122,0.45081967213114754,0.45081967213114754,281.6985832281348
"(60, 70]","(0, 10]",0.2157421237278127,28789,0.2318,0.5408,281.6985832281348
"(60, 70]","(10, 20]",0.272323534035529,25444,0.4492,0.4356,281.6985832281348
"(60, 70]","(20, 30]",0.356964864191378,8026,0.3554,0.4288,281.6985832281348
"(60, 70]","(30, 40]",0.24563884959924565,2121,0.24563884959924565,0.24563884959924565,281.6985832281348
"(60, 70]","(40, 50]",0.2594068171757415,4518,0.2594068171757415,0.2594068171757415,281.6985832281348
"(60, 70]","(50, 60]",0.22073383808969133,5151,0.2196,0.2208,281.6985832281348
"(60, 70]","(60, 70]",0.24640252316183717,5073,0.2466,0.2368,281.6985832281348
"(60, 70]","(70, 80]",0.27904490377761937,2806,0.27904490377761937,0.27904490377761937,281.6985832281348
"(60, 70]","(80, 90]",0.30337662337662336,1925,0.30337662337662336,0.30337662337662336,281.6985832281348
"(60, 70]","(90, 100]",0.31178592904389657,3326,0.31178592904389657,0.31178592904389657,281.6985832281348
"(60, 70]","(100, 110]",0.33068388806093724,6039,0.559,0.5636,281.6985832281348
"(60, 70]","(110, 120]",0.29559748427672955,9858,0.2928,0.3012,281.6985832281348
"(60, 70]","(120, 130]",0.3018063502748794,8913,0.2936,0.3056,281.6985832281348
"(60, 70]","(130, 140]",0.3124042879019908,9795,0.3356,0.4912,281.6985832281348
"(60, 70]","(140, 150]",0.2804916482823826,3173,0.2804916482823826,0.2804916482823826,281.6985832281348
"(60, 70]","(170, 180]",0.2621359223300971,206,0.2621359223300971,0.2621359223300971,281.6985832281348
"(70, 80]","(0, 10]",0.21902216090368198,23194,0.56,0.5592,281.6985832281348
"(70, 80]","(10, 20]",0.2816853550798505,23544,0.4164,0.4108,281.6985832281348
"(70, 80]","(20, 30]",0.34473552477890873,5993,0.35,0.3496,281.6985832281348
"(70, 80]","(30, 40]",0.24563445867287545,1718,0.24563445867287545,0.24563445867287545,281.6985832281348
"(70, 80]","(40, 50]",0.2534869617950273,3298,0.2534869617950273,0.2534869617950273,281.6985832281348
"(70, 80]","(50, 60]",0.24575533304309968,4594,0.24575533304309968,0.24575533304309968,281.6985832281348
"(70, 80]","(60, 70]",0.2564466524722025,4227,0.2564466524722025,0.2564466524722025,281.6985832281348
"(70, 80]","(70, 80]",0.29402061855670103,2425,0.29402061855670103,0.29402061855670103,281.6985832281348
"(70, 80]","(80, 90]",0.29878048780487804,1148,0.29878048780487804,0.29878048780487804,281.6985832281348
"(70, 80]","(90, 100]",0.2929188255613126,2895,0.2929188255613126,0.2929188255613126,281.6985832281348
"(70, 80]","(100, 110]",0.3034064665127021,6928,0.303,0.3044,281.6985832281348
"(70, 80]","(110, 120]",0.2870253527589767,8717,0.2882,0.2864,281.6985832281348
"(70, 80]","(120, 130]",0.29397754338210275,8817,0.2984,0.5336,281.6985832281348
"(70, 80]","(130, 140]",0.2869515011547344,8660,0.3082,0.3064,281.6985832281348
"(70, 80]","(140, 150]",0.2960812772133527,4134,0.2960812772133527,0.2960812772133527,281.6985832281348
"(70, 80]","(170, 180]",0.3937007874015748,127,0.3937007874015748,0.3937007874015748,281.6985832281348
"(80, 90]","(0, 10]",0.251052389543316,28269,0.2564,0.2536,281.6985832281348
"(80, 90]","(10, 20]",0.30152200740436036,29172,0.2974,0.3,281.6985832281348
"(80, 90]","(20, 30]",0.3674669279764821,8164,0.3652,0.366,281.6985832281348
"(80, 90]","(30, 40]",0.23600439077936333,1822,0.23600439077936333,0.23600439077936333,281.6985832281348
"(80, 90]","(40, 50]",0.27911687259469314,4937,0.27911687259469314,0.27911687259469314,281.6985832281348
"(80, 90]","(50, 60]",0.22219720846465557,4442,0.22219720846465557,0.22219720846465557,281.6985832281348
"(80, 90]","(60, 70]",0.24394700776610323,4378,0.24394700776610323,0.24394700776610323,281.6985832281348
"(80, 90]","(70, 80]",0.23940980485483104,2101,0.23940980485483104,0.23940980485483104,281.6985832281348
"(80, 90]","(80, 90]",0.29056865464632453,1442,0.29056865464632453,0.29056865464632453,281.6985832281348
"(80, 90]","(90, 100]",0.2939377085650723,3596,0.2939377085650723,0.2939377085650723,281.6985832281348
"(80, 90]","(100, 110]",0.29380403458213256,6940,0.2922,0.2872,281.6985832281348
"(80, 90]","(110, 120]",0.29480479557331696,9759,0.2914,0.292,281.6985832281348
"(80, 90]","(120, 130]",0.28319511130510694,11455,0.2882,0.2752,281.6985832281348
"(80, 90]","(130, 140]",0.27731259968102073,10032,0.2906,0.2916,281.6985832281348
"(80, 90]","(140, 150]",0.2980132450331126,3926,0.2980132450331126,0.2980132450331126,281.6985832281348
"(80, 90]","(170, 180]",0.29148936170212764,470,0.29148936170212764,0.29148936170212764,281.6985832281348
"(90, 100]","(0, 10]",0.24913698127065736,27230,0.5038,0.5044,281.6985832281348
"(90, 100]","(10, 20]",0.3181227811931769,23098,0.3184,0.4012,281.6985832281348
"(90, 100]","(20, 30]",0.37397280741072764,6693,0.3742,0.3888,281.6985832281348
"(90, 100]","(30, 40]",0.24542586750788645,1585,0.24542586750788645,0.24542586750788645,281.6985832281348
"(90, 100]","(40, 50]",0.23741454319453076,3218,0.23741454319453076,0.23741454319453076,281.6985832281348
"(90, 100]","(50, 60]",0.2077003666841278,3818,0.2077003666841278,0.2077003666841278,281.6985832281348
"(90, 100]","(60, 70]",0.24328678839957035,3724,0.24328678839957035,0.24328678839957035,281.6985832281348
"(90, 100]","(70, 80]",0.27399103139013453,2230,0.27399103139013453,0.27399103139013453,281.6985832281348
"(90, 100]","(80, 90]",0.2530647985989492,1142,0.2530647985989492,0.2530647985989492,281.6985832281348
"(90, 100]","(90, 100]",0.2518216263480035,3431,0.2518216263480035,0.2518216263480035,281.6985832281348
"(90, 100]","(100, 110]",0.29638518074096293,6667,0.2868,0.2772,281.6985832281348
"(90, 100]","(110, 120]",0.27377066442034326,9497,0.2772,0.2696,281.6985832281348
"(90, 100]","(120, 130]",0.27816043234078625,9437,0.281,0.2712,281.6985832281348
"(90, 100]","(130, 140]",0.2672576949895408,10039,0.278,0.2868,281.6985832281348
"(90, 100]","(140, 150]",0.2620429483459083,3446,0.2620429483459083,0.2620429483459083,281.6985832281348
"(90, 100]","(170, 180]",0.2391304347826087,138,0.2391304347826087,0.2391304347826087,281.6985832281348
"(100, 110]","(0, 10]",0.24325530648680818,20164,0.3538,0.3416,281.6985832281348
"(100, 110]","(10, 20]",0.27494840556554156,15021,0.2752,0.2708,281.6985832281348
"(100, 110]","(20, 30]",0.3461296412838263,4767,0.3461296412838263,0.3461296412838263,281.6985832281348
"(100, 110]","(30, 40]",0.2495446265938069,1098,0.2495446265938069,0.2495446265938069,281.6985832281348
"(100, 110]","(40, 50]",0.2186335403726708,2415,0.2186335403726708,0.2186335403726708,281.6985832281348
"(100, 110]","(50, 60]",0.21086885779368694,3073,0.21086885779368694,0.21086885779368694,281.6985832281348
"(100, 110]","(60, 70]",0.22967479674796748,2952,0.22967479674796748,0.22967479674796748,281.6985832281348
"(100, 110]","(70, 80]",0.27807807807807805,1665,0.27807807807807805,0.27807807807807805,281.6985832281348
"(100, 110]","(80, 90]",0.2249034749034749,1036,0.2249034749034749,0.2249034749034749,281.6985832281348
"(100, 110]","(90, 100]",0.26820276497695855,3255,0.26820276497695855,0.26820276497695855,281.6985832281348
"(100, 110]","(100, 110]",0.2805269922879177,6224,0.2772,0.2752,281.6985832281348
"(100, 110]","(110, 120]",0.24666014988595633,9207,0.2456,0.2572,281.6985832281348
"(100, 110]","(120, 130]",0.2604035308953342,9516,0.259,0.2636,281.6985832281348
"(100, 110]","(130, 140]",0.2607745159275453,9606,0.2614,0.2648,281.6985832281348
"(100, 110]","(140, 150]",0.24977724977724977,3367,0.24977724977724977,0.24977724977724977,281.6985832281348
"(100, 110]","(170, 180]",0.14049586776859505,121,0.14049586776859505,0.14049586776859505,281.6985832281348
"(110, 120]","(0, 10]",0.2537355994068667,17534,0.4258,0.4384,281.6985832281348
"(110, 120]","(10, 20]",0.29710485658628333,14887,0.299,0.3456,281.6985832281348
"(110, 120]","(20, 30]",0.34771627025889285,4751,0.34771627025889285,0.34771627025889285,281.6985832281348
"(110, 120]","(30, 40]",0.2564814814814815,1080,0.2564814814814815,0.2564814814814815,281.6985832281348
