distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.35716320136713187,7022,0.9432,0.9448,248.2696570489431
"(0, 10]","(10, 20]",0.7856297173301761,13514,0.7794,0.9116,248.2696570489431
"(0, 10]","(20, 30]",0.9240956992309883,7022,0.9236,0.9188,248.2696570489431
"(0, 10]","(30, 40]",0.8715389568576948,3106,0.8715389568576948,0.8715389568576948,248.2696570489431
"(0, 10]","(40, 50]",0.8772277227722772,2525,0.8772277227722772,0.8772277227722772,248.2696570489431
"(0, 10]","(50, 60]",0.3979381443298969,1455,0.3979381443298969,0.3979381443298969,248.2696570489431
"(0, 10]","(60, 70]",0.9460370994940978,593,0.9460370994940978,0.9460370994940978,248.2696570489431
"(0, 10]","(70, 80]",0.9012345679012346,729,0.9012345679012346,0.9012345679012346,248.2696570489431
"(0, 10]","(80, 90]",0.8350364963503649,685,0.8350364963503649,0.8350364963503649,248.2696570489431
"(0, 10]","(90, 100]",0.8654279279279279,1776,0.8654279279279279,0.8654279279279279,248.2696570489431
"(0, 10]","(100, 110]",0.8445433132687779,3821,0.8445433132687779,0.8445433132687779,248.2696570489431
"(0, 10]","(110, 120]",0.832055129487607,8997,0.8356,0.8404,248.2696570489431
"(0, 10]","(120, 130]",0.8031481130286364,10546,0.8182,0.8332,248.2696570489431
"(0, 10]","(130, 140]",0.8157644824311491,8424,0.8156,0.828,248.2696570489431
"(0, 10]","(140, 150]",0.6273323764609391,9754,0.7942,0.7856,248.2696570489431
"(0, 10]","(150, 160]",0.19698844884488448,14544,0.1928,0.56,248.2696570489431
"(0, 10]","(160, 170]",0.23021081363609966,17219,0.383,0.6632,248.2696570489431
"(0, 10]","(170, 180]",0.2206176203451408,11010,0.2152,0.222,248.2696570489431
"(0, 10]","(180, 190]",0.339600697809653,5159,0.3392,0.322,248.2696570489431
"(0, 10]","(190, 200]",0.7059882935614588,2221,0.7059882935614588,0.7059882935614588,248.2696570489431
"(0, 10]","(200, 210]",0.717896174863388,1464,0.717896174863388,0.717896174863388,248.2696570489431
"(0, 10]","(210, 220]",0.7289719626168224,963,0.7289719626168224,0.7289719626168224,248.2696570489431
"(0, 10]","(220, 230]",0.7223140495867768,605,0.7223140495867768,0.7223140495867768,248.2696570489431
"(0, 10]","(230, 240]",0.8509532062391681,577,0.8509532062391681,0.8509532062391681,248.2696570489431
