distance_bin,traffic_bin,reception_probability,data_count,5k_reception_probability,2500_reception_probability,max_dist_NM
"(0, 10]","(0, 10]",0.22892635314995563,1127,0.22892635314995563,0.22892635314995563,195.39994735942895
"(0, 10]","(10, 20]",0.19392695937628232,12185,0.1922,0.1896,195.39994735942895
"(0, 10]","(20, 30]",0.2177692960135708,4716,0.2177692960135708,0.2177692960135708,195.39994735942895
"(0, 10]","(30, 40]",0.17953667953667954,1554,0.17953667953667954,0.17953667953667954,195.39994735942895
"(0, 10]","(40, 50]",0.3395,2000,0.3395,0.3395,195.39994735942895
"(0, 10]","(50, 60]",0.22349570200573066,4188,0.22349570200573066,0.22349570200573066,195.39994735942895
"(0, 10]","(60, 70]",0.16901137020620544,5189,0.1678,0.1592,195.39994735942895
"(0, 10]","(70, 80]",0.1983928436054886,13191,0.1764,0.5176,195.39994735942895
"(0, 10]","(80, 90]",0.23795566953654515,16377,0.2798,0.2928,195.39994735942895
"(0, 10]","(90, 100]",0.15091424156579963,7766,0.143,0.1464,195.39994735942895
"(0, 10]","(100, 110]",0.3742749054224464,3965,0.3742749054224464,0.3742749054224464,195.39994735942895
"(0, 10]","(110, 120]",0.9030172413793104,928,0.9030172413793104,0.9030172413793104,195.39994735942895
"(0, 10]","(120, 130]",0.8314785373608903,629,0.8314785373608903,0.8314785373608903,195.39994735942895
"(10, 20]","(0, 10]",0.7874915938130465,1487,0.7874915938130465,0.7874915938130465,195.39994735942895
"(10, 20]","(10, 20]",0.39802681126675704,13278,0.8472,0.8464,195.39994735942895
"(10, 20]","(20, 30]",0.8486470843582694,6911,0.7842,0.786,195.39994735942895
"(10, 20]","(30, 40]",0.7561564461612748,2071,0.7561564461612748,0.7561564461612748,195.39994735942895
"(10, 20]","(40, 50]",0.8997668997668997,3003,0.8997668997668997,0.8997668997668997,195.39994735942895
"(10, 20]","(50, 60]",0.869053796920948,5781,0.6308,0.608,195.39994735942895
"(10, 20]","(60, 70]",0.8447811015534729,7789,0.5094,0.5024,195.39994735942895
"(10, 20]","(70, 80]",0.6155461182421148,20957,0.5372,0.5216,195.39994735942895
"(10, 20]","(80, 90]",0.4778223495702006,26175,0.6696,0.6468,195.39994735942895
"(10, 20]","(90, 100]",0.45077572031171803,13987,0.5848,0.6792,195.39994735942895
"(10, 20]","(100, 110]",0.7166348553810014,6811,0.7188,0.7204,195.39994735942895
"(10, 20]","(110, 120]",0.5740099961553249,2601,0.5740099961553249,0.5740099961553249,195.39994735942895
"(10, 20]","(120, 130]",0.5532994923857868,788,0.5532994923857868,0.5532994923857868,195.39994735942895
"(20, 30]","(0, 10]",0.7317388493859082,1547,0.7317388493859082,0.7317388493859082,195.39994735942895
"(20, 30]","(10, 20]",0.6937122283656937,15554,0.6016,0.6112,195.39994735942895
"(20, 30]","(20, 30]",0.7806429430978168,5817,0.7796,0.7204,195.39994735942895
